from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,distance,from_ctry,to_ctry,sp_distance,duration,speed_kmh,speed_kmh_imp,duration_imp,border_dist,border_time,total_time,total_time_imp,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj,upgrade_cat,ug_cost_km,add,ug_cost
80,82,17.3333333333333,1.29123642636467,1.02754572654384,1.43355642114632,,685252,,,,488,,,411.1512,1050312.5,2875.5,3363.5,,,,,,,,,,89491264.1561634
84,85,30.8333333333333,40.0560798109969,32.6424841216816,48.0733944055875,,292788,,,,215.75,,,175.6728,0,0,215.75,,,,,,,,,,58384126.5204214
77,87,640.236111111111,628.004968570161,405.892627607278,466.463955952482,,844761.5,,,,688.25,,,506.8569,0,0,688.25,,,,,,,,,,209569654.515697
87,88,1296.25,898.51242318363,591.753529561088,644.692790973236,,425000.5,,,,436.25,,,255.0003,0,0,436.25,,,,,,,,,,187071137.048329
88,89,340,195.34954216493,129.129430797562,150.703405737838,,830305.5,,,,711.9,,,498.1833,0,0,711.9,,,,,,,,,,244561972.069921
89,90,583.571428571429,287.487735703881,199.141558969547,243.077177612553,,585603.5,,,,456.15,,,351.3621,2391153.75,8142,8598.15,,,,,,,,,,184998120.104418
90,91,824.333333333333,340.075900449092,241.228045746597,301.307988831727,,208418.5,,,,170.65,,,125.0511,0,0,170.65,,,,,,,,,,49191230.799186
94,95,107,35.7392866215467,28.405980190021,37.5469717989479,,609887.5,,,,445,,,365.9325,0,0,445,,,,,,,,,,63120496.4502815
96,97,48.5,138.426000550938,113.302361013616,130.643207141875,,122803.5,,,,120.55,,,73.6821,0,0,120.55,,,,,,,,,,64992568.765803
43,98,111,10.0578637102258,7.60738709491403,9.84020795171383,,539944,,,,499.85,,,323.9664,0,0,499.85,,,,,,,,,,151824829.107362
98,99,3,0.0797099877593823,0.0579947346040057,0.0570237490370673,,2357345,,,,2508.7,,,1414.407,779898.315625,3200.42856,5709.12856,,,,,,,,,,765123188.163901
99,100,214,115.205554228498,90.0313177869274,137.663825556476,,801405.5,,,,457.15,,,448.5783,0,0,457.15,,,,,,,,,,38456927.8067634
100,101,226.444444444444,199.605159886434,162.241444395229,245.618405772573,,497204.5,,,,378.05,,,298.3227,1010610.125,4854.42855,5232.47855,,,,,,,,,,84702405.571708
97,104,91.5,103.332511067874,86.8595333765254,124.594522194598,,285410.5,,,,200.35,,,171.2463,0,0,200.35,,,,,,,,,,44828557.7482242
105,106,72.5833333333334,89.4734316048419,73.3121397638666,104.243702216032,,250316.5,,,,180.85,,,150.1899,0,0,180.85,,,,,,,,,,68642566.4264389
44,110,452.666666666667,165.159519149645,127.313291685363,169.838976477754,,315300.5,,,,234.25,,,189.1803,0,0,234.25,,,,,,,,,,90235938.4217792
110,111,395.130952380952,161.171568822032,125.882549775403,168.677411962516,,312986,,,,222,,,187.7916,0,0,222,,,,,,,,,,37363403.3085832
111,112,210.4,85.5930639959728,64.221109830753,79.1191525795108,,1447195,,,,1393.2,,,868.317,2976964.375,13528.07175,14921.27175,,,,,,,,,,613605313.385819
112,113,298.1,80.0798517930953,56.4724538567218,62.5599476650362,,1110434,,,,935.85,,,666.2604,0,0,935.85,,,,,,,,,,276203626.40509
102,115,9,114.178088835167,93.0212853941637,108.97732522514,,180869,,,,156.55,,,108.5214,0,0,156.55,,,,,,,,,,65678849.6951142
118,119,46.3295454545455,90.2141405919193,73.8445132749891,105.035621992201,,198201,,,,137.55,,,118.9206,0,0,137.55,,,,,,,,,,33395711.001313
111,121,196.166666666667,34.2269593880604,24.1926758745752,27.1502065164595,,588458.5,,,,548.6,,,353.0751,3667667.5,15214.07175,15762.67175,,,,,,,,,,180683980.016416
121,122,166.75,23.6236270166116,16.6582914903437,15.4454766586001,,483215.5,,,,542.45,,,289.9293,1100245.53125,5864.35725,6406.80725,,,,,,,,,,164303800.770757
122,123,353.315018315018,106.790118589261,63.4366128705108,56.9474158734115,,2015040.5,,,,2443.1,,,1209.0243,2523743.03125,8315.35725,10758.45725,,,,,,,,,,764752799.689685
125,126,832.25,342.148231351665,228.97213524936,266.729976522084,,275594,,,,209.05,,,165.3564,0,0,209.05,,,,,,,,,,68211070.3160742
127,132,1002.2,412.062410738761,289.635091583475,337.045485443972,,517238,,,,443.75,,,310.3428,729394.53125,3698.25,4142,,,,,,,,,,198843193.496862
113,134,546,61.7254782858926,39.6065067565777,46.8339342682053,,425169.5,,,,311.2,,,255.1017,0,0,311.2,,,,,,,,,,73075455.5141741
134,135,532.851851851852,96.9360761088443,64.722170059332,76.1809249221585,,949891,,,,756.7,,,569.9346,1288437.5,5129.581725,5886.281725,,,,,,,,,,208041670.435376
141,142,485.6,169.783875062086,119.500501168987,137.24074164373,,570456,,,,438.85,,,342.2736,0,0,438.85,,,,,,,,,,125308454.025874
142,143,135.5,131.823014517894,95.9727531090839,109.101970289052,,264208.5,,,,269.25,,,158.5251,0,0,269.25,,,,,,,,,,132580116.745225
146,147,433.2,275.483626349283,188.375814300807,238.81743253676,,588532.5,,,,433.85,,,353.1195,1288437.5,5129.581725,5563.431725,,,,,,,,,,84274027.7363899
148,149,258.507142857143,100.854465959946,67.8831761329058,81.0472249691564,,643121.5,,,,506.6,,,385.8729,0,0,506.6,,,,,,,,,,181708027.76375
135,152,348.037037037037,46.5908923171707,30.6689053292275,34.9486653349779,,276901,,,,304.6,,,166.1406,0,0,304.6,,,,,,,,,,153071000.469422
152,153,1157.33333333333,361.325119797945,249.997923359989,298.734820012484,,202162.5,,,,146.8,,,121.2975,0,0,146.8,,,,,,,,,,35379356.3897092
153,154,261.964285714286,106.881035352726,76.0950722859838,85.1105868597608,,1081694.5,,,,967.05,,,649.0167,1035468.75,3146.581725,4113.631725,,,,,,,,,,321124773.743577
4,5,279.666666666667,58.7809889817447,40.9299378058566,52.9262187152954,,1443864,,,,1104.85,,,866.3184,853437.509375,2800.64166,3905.49166,,,,,,,,,,222133259.377044
9,13,129.5,39.2783174300753,30.4395063983588,36.2315896676741,,218910.5,,,,206.65,,,131.3463,0,0,206.65,,,,,,,,,,65033283.254692
4,155,341.066666666667,55.0080573723639,41.4754643546257,53.3209915015094,,432098,,,,311.65,,,259.2588,0,0,311.65,,,,,,,,,,65141992.8337317
155,156,25.1428571428571,2.85351265022172,2.07918669098223,2.68626076826907,,2337744.5,,,,2728.8,,,1402.6467,839340.290625,4381.380825,7110.180825,,,,,,,,,,719276600.668987
156,157,10.5,0.15054650239895,0.112551712153303,0.11597510125552,,668023.5,,,,556.8,,,400.8141,0,0,556.8,,,,,,,,,,167579641.975406
29,157,26.5555555555556,14.40291108204,10.8895301779006,13.2571455094506,,562739,,,,474.45,,,337.6434,0,0,474.45,,,,,,,,,,216123685.506744
28,157,397.071428571429,83.4590251402577,30.9155490023579,28.8962165093226,,568340.5,,,,552.85,,,341.0043,0,0,552.85,,,,,,,,,,162198917.920306
157,158,59.5,9.46024816276673,3.95122924957991,3.91283524307116,,1484896,,,,1243.5,,,873.9691,968179.5625,4542.64275,5786.14275,,,,,,,,,,341058927.152866
99,158,249.333333333333,96.7501151489438,73.2573961488749,110.669614245364,,271669.5,,,,167.15,,,163.0017,0,0,167.15,,,,,,,,,,29829783.5077449
100,159,33.7314285714286,91.8210063706878,73.6799674448911,102.307922883591,,1588641.5,,,,1137.9,,,953.1849,1010610.125,4854.42855,5992.32855,,,,,,,,,,257326142.080616
114,159,161.777777777778,353.951609493315,276.747912593732,384.855641590848,,1355139,,,,983.4,,,813.0834,1505677.09375,6615,7598.4,,,,,,,,,,220296686.235232
162,163,95.8018759018759,58.3717424128442,46.2956308515136,65.334262272655,,345552.5,,,,244.8,,,207.3315,0,0,244.8,,,,,,,,,,56612874.0341543
163,164,144.056018518519,76.3916834014119,57.5151872090009,79.6624815654535,,1609966.5,,,,1166.5,,,965.9799,3058177.09375,12575.7908625,13742.2908625,,,,,,,,,,244055836.851517
136,148,413.075396825397,220.234254732729,150.144015446172,186.894357754177,,546080,,,,466.75,,,327.648,0,0,466.75,,,,,,,,,,224334443.347136
153,166,1422.11111111111,423.17157825507,292.991985905691,348.882811468209,,908319,,,,794.5,,,544.9914,780312.5,3541.831725,4336.331725,,,,,,,,,,215141834.52287
149,164,161.375,72.1165202891742,48.0926863280062,65.2232002024689,,1265062,,,,911.45,,,759.0372,1024375,4298.3725875,5209.8225875,,,,,,,,,,216554569.916607
12,16,275,102.071105827435,75.7490177514669,101.018757535985,,189026,,,,157.9,,,113.4156,652676.09375,5112.10758,5270.00758,,,,,,,,,,57262225.8050277
19,168,80.9166666666667,41.8962577794114,31.7565600897617,35.2905027867619,,414136.5,,,,380.8,,,248.4819,922787.6875,5034.35757,5415.15757,,,,,,,,,,122710376.565999
20,168,623.171428571429,1004.51913256657,768.746780914216,953.342304089395,,435383.5,,,,363.2,,,261.2301,922787.6875,5034.35757,5397.55757,,,,,,,,,,134064031.196793
21,26,1207.5,1991.75846222529,1564.19543372829,1960.54955080584,,161041.5,,,,149.6,,,96.6249,879781.71875,3306,3455.6,,,,,,,,,,57138948.6986907
11,155,120.777777777778,20.9177656138027,15.6646294800815,20.5794261461608,,265205.5,,,,219.2,,,159.1233,0,0,219.2,,,,,,,,,,47455259.9023835
33,40,477.145833333333,771.900420249278,591.569702077294,808.985759840553,,284413.5,,,,206,,,170.6481,0,0,206,,,,,,,,,,49260358.153685
169,170,402,351.115529352036,279.745202049094,379.385197138587,,309946,,,,222.25,,,185.9676,0,0,222.25,,,,,,,,,,43841416.6476935
170,171,405.928571428571,347.939343053705,273.8122523444,368.112928891175,,155391,,,,114.3,,,93.2346,0,0,114.3,,,,,,,,,,26267337.4512893
110,175,125,52.0255432133542,40.2950075238234,53.6296263300596,,137995.5,,,,98.55,,,82.7973,0,0,98.55,,,,,,,,,,20251695.9660607
122,177,286,145.952584185112,86.2696672165092,91.1687110324888,,433970,,,,495.3,,,260.382,1591690.84375,6711.85725,7207.15725,,,,,,,,,,132537686.724187
18,178,209.25,156.204971260065,122.131387553164,155.113176844861,,421208.5,,,,328.7,,,252.7251,0,0,328.7,,,,,,,,,,104436785.094562
21,24,54,17.7535678103511,13.3202730845408,16.4727354893772,,410011.5,,,,303.75,,,246.0069,850840.78125,4121.49999,4425.24999,,,,,,,,,,77023929.0374888
43,169,154.214285714286,72.3907955539099,53.7269113058902,69.8122727133668,,579734.5,,,,419.45,,,347.8407,1203179.659375,4923.07176,5342.52176,,,,,,,,,,92696044.0044812
44,98,56.2,12.5992852047638,9.25412170334472,11.9525333156936,,708690.5,,,,532.9,,,425.2143,1203179.659375,4923.07176,5455.97176,,,,,,,,,,143239868.619919
170,179,133.428571428571,138.240183338726,107.424892134079,138.648874127563,,124807.5,,,,92.3,,,74.8845,0,0,92.3,,,,,,,,,,37145352.5326116
36,180,169.2,197.381265352215,145.248160579965,185.87181597062,,451047,,,,362.45,,,270.6282,0,0,362.45,,,,,,,,,,107559744.129482
171,174,181,96.7439466965785,65.7081385781323,82.7751156771739,,234545,,,,199.05,,,140.727,0,0,199.05,,,,,,,,,,62793938.8965319
173,181,461.833333333333,372.968297686706,243.163921695635,306.621005571329,,341361.5,,,,289.9,,,204.8169,0,0,289.9,,,,,,,,,,84063198.8250044
30,158,259.502916666667,114.167456344639,78.3025572732322,100.029007050615,,1665279.5,,,,1362.25,,,998.8723,1790332.3125,6102.18123,7464.43123,,,,,,,,,,472201235.710659
142,183,258,102.762031347287,72.6656155565418,83.0686969521865,,421594,,,,420.05,,,252.9564,0,0,420.05,,,,,,,,,,193173488.053018
184,185,601.5,243.059626587604,170.106206867154,199.363133159054,,334628.5,,,,368.15,,,200.7771,0,0,368.15,,,,,,,,,,121118083.22086
185,186,290,108.549352841916,77.5145247992217,91.6411511123587,,483539,,,,344.55,,,290.1234,1343750,7047,7391.55,,,,,,,,,,63167735.6062244
90,186,396,134.054829620832,94.7074795586417,113.365232107783,,437083.5,,,,310.5,,,262.2501,0,0,310.5,,,,,,,,,,55527267.9301474
109,185,272.6875,125.98119724423,89.410257156138,112.695198343645,,1468605.5,,,,1137.4,,,881.1633,2675753.71875,11867.341875,13004.741875,,,,,,,,,,337997931.338538
113,187,546.692307692308,144.53521178626,101.985625063739,103.761839403517,,1680752.5,,,,1719.2,,,1008.4515,2542207.03125,13473,15192.2,,,,,,,,,,580224688.468592
183,188,180,136.42654690596,105.023763080726,129.325075134026,,365733.5,,,,308.8,,,219.4401,0,0,308.8,,,,,,,,,,169827180.865034
144,188,484.5,410.893976629313,303.546905068826,361.813611611445,,136983,,,,96.7,,,82.1898,0,0,96.7,,,,,,,,,,17689541.3630498
172,189,140.5,122.030854606743,89.5535004918291,115.573905866573,,375097.5,,,,326.75,,,225.0585,0,0,326.75,,,,,,,,,,102644109.414693
37,47,153.5,275.560373868306,148.118509872274,173.306658369307,,298801.5,,,,263.6,,,179.2809,1944034.6875,7592.57175,7856.17175,,,,,,,,,,102828825.93381
182,189,825.5,1434.23998861683,904.670390328856,1143.9026725843,,169217.5,,,,137.45,,,101.5305,0,0,137.45,,,,,,,,,,35710247.5957039
181,190,310.333333333333,186.637104453528,140.393153953612,184.377851819471,,417035,,,,299.55,,,250.221,0,0,299.55,,,,,,,,,,51091191.848169
111,191,186.333333333333,107.10030851472,77.1925925786753,100.049976043308,,344364.5,,,,248.85,,,206.6187,0,0,248.85,,,,,,,,,,48544782.5366645
175,191,355,96.3039297020703,65.6361271140128,83.2739893294735,,340095.5,,,,244.35,,,204.0573,0,0,244.35,,,,,,,,,,50108942.0234094
191,192,335.333333333333,109.278823070239,73.8853163514296,91.4434121473388,,453963.5,,,,410.8,,,272.3781,1944034.6875,7592.57175,8003.37175,,,,,,,,,,147951534.865588
50,54,72,183.214258579935,122.421727420104,149.998117632817,,214302.5,,,,158.05,,,128.5815,0,0,158.05,,,,,,,,,,33135741.2331134
49,190,159.357142857143,83.9154363094015,51.6596454476569,63.8150751907963,,543181,,,,455.05,,,325.9086,1944034.6875,7592.57175,8047.62175,,,,,,,,,,196491341.66927
159,193,124,324.027216179959,254.022432850351,354.390450993474,,130543.5,,,,101.95,,,78.3261,0,0,101.95,,,,,,,,,,43529714.7750509
163,193,50.6363636363636,49.3011275156123,38.4282232248934,53.5603172380511,,196871,,,,147.55,,,118.1226,0,0,147.55,,,,,,,,,,58909319.4331683
59,196,187,56.6509443939188,36.7219820015285,35.3458277661387,,352262,,,,449.1,,,211.3572,4896015,16563.99975,17013.09975,,,,,,,,,,160550081.237438
56,176,184.5,93.6364397248555,54.2671083379596,62.8732712539004,,324953,,,,232.05,,,194.9718,0,0,232.05,,,,,,,,,,45590864.8913078
121,192,120.5,18.9667676884317,12.0148600228511,12.5728234970185,,400155.5,,,,293,,,240.0933,1723632.8125,7621.5,7914.5,,,,,,,,,,67297997.222541
112,121,89.5166666666667,10.3729512943324,7.16155470622142,7.47623084145423,,1110067.5,,,,1374.45,,,666.0405,1524375,6783,8157.45,,,,,,,,,,382082044.465314
161,193,73.3333333333333,390.856279934039,309.213092249469,430.008595414826,,519429.5,,,,367,,,311.6577,0,0,367,,,,,,,,,,62780207.5393825
60,196,194.333333333333,158.427373218774,90.8225113145295,103.738634042624,,399049,,,,329.1,,,239.4294,4896015,16563.99975,16893.09975,,,,,,,,,,115620461.316352
63,76,362.5,647.112668588847,424.601582221119,459.921444398403,,106830,,,,75.75,,,64.098,0,0,75.75,,,,,,,,,,15849299.1400635
89,199,377.1875,109.204862270666,79.5275712431304,88.2696190772626,,1198165,,,,1116.2,,,718.899,2838028.75,8184,9300.2,,,,,,,,,,427506919.294385
88,200,1280.70186335404,534.580651225848,346.117085948366,389.572981227981,,999583,,,,889.35,,,599.7498,0,0,889.35,,,,,,,,,,352908255.059706
138,201,1047.90476190476,462.702413956047,302.408925019997,355.840627746335,,109417,,,,79.9,,,65.6502,0,0,79.9,,,,,,,,,,35183871.0832149
139,200,425.111111111111,176.85568433885,120.327616538986,134.609031942436,,288128.5,,,,275.4,,,172.8771,2579412.65625,8335.250025,8610.650025,,,,,,,,,,151204770.80346
165,202,468.375,115.631924840391,78.9289227211205,87.4947828795003,,395053,,,,375.15,,,237.0318,0,0,375.15,,,,,,,,,,159353289.855857
167,203,306,132.993056059059,102.959006654752,98.9374376955416,,729302,,,,892.1,,,437.5812,1055468.75,3221.25,4113.35,,,,,,,,,,199536974.793524
154,203,290.5,189.068395565469,144.258541815425,140.373871661457,,455636.5,,,,440.45,,,273.3819,0,0,440.45,,,,,,,,,,155080569.156286
70,204,144.625,88.0789449189554,66.3233197825733,68.3734445883756,,606211,,,,611.45,,,363.7266,0,0,611.45,,,,,,,,,,232372972.01858
69,204,240.333333333333,304.519346526471,223.443922393541,243.663715755595,,269753.5,,,,198.35,,,161.8521,0,0,198.35,,,,,,,,,,63233751.2837457
87,199,396.5,217.266012158288,147.997887245108,147.056416422035,,673463,,,,780.05,,,404.0778,2838028.75,8184,8964.05,,,,,,,,,,346234502.031728
123,187,196.428571428571,28.9739068837078,18.8265640015494,20.5758926122664,,633632.5,,,,598.95,,,380.1795,2368829.53125,7728,8326.95,,,,,,,,,,236053260.926033
143,184,338,164.371726785482,116.607435985733,136.555247042211,,303937,,,,236.35,,,182.3622,0,0,236.35,,,,,,,,,,74582630.9039358
137,188,362.5,221.89972668448,153.363193046328,170.524090447388,,240186.5,,,,187.15,,,144.1119,1392343.75,6551.25,6738.4,,,,,,,,,,58264572.1170921
137,203,150.666666666667,103.340757498784,76.0827072432146,74.6298286822227,,705955,,,,866.35,,,423.573,1055468.75,3221.25,4087.6,,,,,,,,,,231220251.63701
68,76,223.8,223.367169742118,153.564596701565,149.895868484301,,409686,,,,489.75,,,245.8116,2838028.75,8184,8673.75,,,,,,,,,,193608264.475519
92,107,225.56,37.0234423470288,25.042277458117,32.5116950638254,,1396588.5,,,,998.1,,,837.9531,1170601,3780.346152,4778.446152,,,,,,,,,,264650966.082099
94,205,30.6111111111111,3.78139616888436,2.94403867682586,3.77602350267923,,834706.5,,,,642.7,,,500.8239,0,0,642.7,,,,,,,,,,109622430.864581
205,206,143,25.5810207214638,19.4520513211299,26.4942771083659,,282141,,,,204.3,,,169.2846,570977.59375,3037.673301,3241.973301,,,,,,,,,,39999633.1793074
109,207,339.5,263.878025029909,204.651816622936,294.059630297738,,194208.5,,,,124.6,,,116.5251,0,0,124.6,,,,,,,,,,30049795.6836556
140,186,338.3125,67.2077238179901,46.2028184083259,49.8310999422071,,1273635,,,,1444,,,764.181,1343750,7047,8491,,,,,,,,,,521121639.673117
126,140,410.333333333333,72.6431779605741,47.1059208894628,52.3784155334904,,381090.5,,,,274.45,,,228.6543,1321425.78125,6633,6907.45,,,,,,,,,,55645450.1871698
129,198,44.5,9.9001153154111,7.92453986411935,11.20336418487,,148107,,,,110.85,,,88.8642,0,0,110.85,,,,,,,,,,32861857.5138201
81,86,6.71794871794872,17.2061220936892,14.9558808286849,20.8079662482231,,757818.5,,,,549.55,,,454.6911,0,0,549.55,,,,,,,,,,211179627.134713
81,208,31.8333333333333,97.2577260115819,85.3287943823279,129.449480330902,,539806.5,,,,367.7,,,323.8839,0,0,367.7,,,,,,,,,,85345896.7029825
82,95,62.9789473684211,13.055052118533,11.0635740543009,15.5706041042089,,693610.5,,,,492.5,,,416.1663,850456.75,1782.173076,2274.673076,,,,,,,,,,99810722.4866569
95,205,95.5977272727273,20.6824315843346,16.2441929441114,21.4269597723872,,589370,,,,446.25,,,353.622,0,0,446.25,,,,,,,,,,113601354.463423
108,206,312,94.0279174501781,68.3024552541182,92.1199482995986,,261963.5,,,,200.75,,,157.1781,0,0,200.75,,,,,,,,,,59394011.1476256
97,210,101.095238095238,103.217732898303,88.8633286916777,132.26161135597,,407524.5,,,,319.7,,,244.5147,0,0,319.7,,,,,,,,,,87983981.8211362
104,210,55.3333333333333,61.3903434284048,51.337946315556,77.0951666054805,,345945.5,,,,239.6,,,207.5673,0,0,239.6,,,,,,,,,,50352446.90772
116,211,364,274.150372111008,219.282000913066,322.447824868027,,222905.5,,,,149.2,,,133.7433,0,0,149.2,,,,,,,,,,31557388.9399585
211,212,385.725,254.625301687099,203.006958489498,298.740327960606,,141038.5,,,,112.45,,,84.6231,0,0,112.45,,,,,,,,,,54953660.2770453
207,212,402,276.877614372711,217.379378200845,316.253381650577,,536472.5,,,,353.85,,,321.8835,1008645.84375,4564.500225,4918.350225,,,,,,,,,,81070995.7109103
85,106,28.3,13.2628375280323,9.94254179645091,13.5810168434419,,889640,,,,657.55,,,533.784,0,0,657.55,,,,,,,,,,217892388.917281
106,120,31.75,16.3730183967939,12.6572691327115,16.6462163510277,,573437,,,,460.9,,,344.0622,1025520.84375,2373,2833.9,,,,,,,,,,138794654.572173
141,185,189.333333333333,32.1373154745274,23.8586387737329,23.5110693576497,,695260,,,,968.25,,,417.156,0,0,968.25,,,,,,,,,,353693255.250285
118,211,148,16.4360870667384,12.4014868151908,17.439753287718,,211882,,,,154.85,,,127.1292,0,0,154.85,,,,,,,,,,51440856.4559634
105,118,73.2467532467533,20.5421181433084,15.9877172610551,22.3194157223969,,388925.5,,,,283.9,,,233.3553,0,0,283.9,,,,,,,,,,88508776.7979737
120,145,149.188888888889,37.5317073749405,25.7706871423478,31.988712216276,,3440471,,,,2819.9,,,2064.2826,1373645.84375,5461.5,8281.4,,,,,,,,,,867364896.149786
154,202,202,74.4699446705273,53.3120156577856,53.4666583231786,,1134189.5,,,,1147.85,,,680.5137,1035468.75,3146.581725,4294.431725,,,,,,,,,,374971125.233019
133,137,274,168.121856029171,130.743491041486,162.382661774735,,560538,,,,415.5,,,336.3228,0,0,415.5,,,,,,,,,,100777131.567484
