from,from_ctry,to,to_ctry,sp_distance,distance,duration_100kmh,duration_65kmh,border_dist,border_time,total_dist,total_time_100kmh,total_time_65kmh,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj
409,NGA,406,NGA,63714.5475603592,76974.7974922528,46.1848784953517,71.053659223618,0,0,76974.7974922528,46.1848784953517,71.053659223618,31604.02734375,510712.21875,1183.0606145688,680165.702900606,680165.702900606
439,NGA,406,NGA,125238.065351735,151302.568846445,90.7815413078668,139.663909704411,0,0,151302.568846445,90.7815413078668,139.663909704411,31043.84375,145615.140625,173.890018862035,576873.964486863,576873.964486863
454,NGA,406,NGA,89840.2180742455,108537.733652956,65.1226401917737,100.188677218113,0,0,108537.733652956,65.1226401917737,100.188677218113,34662.17578125,136832.546875,229.087682021017,598346.131934714,598346.131934714
408,NGA,407,NGA,50970.1722246159,61578.0671034077,36.9468402620446,56.8412927108379,0,0,61578.0671034077,36.9468402620446,56.8412927108379,6293.1162109375,114499.5390625,327.22156479912,502512.590742989,502512.590742989
425,NGA,407,NGA,104452.497352561,126191.115516542,75.714669309925,116.484106630654,0,0,126191.115516542,75.714669309925,116.484106630654,5750.85693359375,354763.9375,499.72296319221,515279.125280295,515279.125280295
432,DZA,414,DZA,62108.3140951904,75034.2752655272,45.0205651593163,69.2624079374097,0,0,75034.2752655272,45.0205651593163,69.2624079374097,346282.125,264714.78125,631.155683780656,859429.992967922,859429.992967922
462,TUN,419,DZA,65217.7654865711,78790.8646211494,47.2745187726896,72.730028881061,966041.65625,3686.98344,1044832.52087115,3734.25795877269,3759.71346888106,187750.375,215557.15625,488.405873919051,781376.653070406,781376.653070406
443,NGA,421,NGA,90764.3333463509,109654.175480663,65.7925052883979,101.219238905228,0,0,109654.175480663,65.7925052883979,101.219238905228,9743.7412109375,223397.734375,367.933144414874,534867.850239623,534867.850239623
478,CMR,422,NGA,152210.546243009,183888.553271785,110.333131963071,169.743279943186,1944034.6875,7592.57175,2127923.24077178,7702.90488196307,7762.31502994319,18640.50390625,333215.84375,323.328251245074,571870.214497833,571870.214497833
454,NGA,424,NGA,83114.5807656543,100412.358999001,60.2474153994008,92.6883313836935,0,0,100412.358999001,60.2474153994008,92.6883313836935,9659.0244140625,236105.8125,425.129860428378,540893.686154522,540893.686154522
429,NGA,425,NGA,100948.312135258,121957.640465625,73.1745842793749,112.576283506731,0,0,121957.640465625,73.1745842793749,112.576283506731,2281.15942382813,341713.8125,511.591689404388,462081.000888097,462081.000888097
442,NGA,425,NGA,78961.6863176821,95395.1655733315,57.2370993439989,88.0570759138445,0,0,95395.1655733315,57.2370993439989,88.0570759138445,5676.51123046875,248511.96875,470.168592955225,511821.61348681,511821.61348681
431,NGA,426,NGA,103715.615717599,125300.874326753,75.1805245960521,115.662345532388,0,0,125300.874326753,75.1805245960521,115.662345532388,36155.36328125,385458.03125,553.811060555576,648099.841106432,648099.841106432
438,TUN,432,DZA,54653.874666705,66028.420442775,39.617052265665,60.9493111779462,966041.65625,3686.98344,1032070.07669278,3726.60049226567,3747.93275117795,273904.71875,111806.8984375,300.175994821779,784549.815837648,784549.815837648
453,NGA,436,NGA,42325.5784205389,51134.3633818794,30.6806180291276,47.2009508140425,0,0,51134.3633818794,30.6806180291276,47.2009508140425,31978.966796875,151509.328125,518.574725087767,635071.561997332,635071.561997332
507,NGA,440,NER,188992.033485788,228324.991108759,136.994994665256,210.761530254239,1203179.659375,4923.07176,1431504.65048376,5060.06675466526,5133.83329025424,30264.8828125,426817.96875,331.382956185748,607380.473854663,607380.473854663
632,SDN,441,LBY,1776744.86899562,2146520.40582686,1287.91224349611,1981.40345153248,1321495.53125,5031.42855,3468015.93707686,6319.34079349611,7012.83200153248,85140.1640625,147405.609375,8.75001642183832,509436.954535496,509436.954535496
472,NGA,449,NGA,131081.682287615,158362.357348208,95.0174144089247,146.180637552192,0,0,158362.357348208,95.0174144089247,146.180637552192,113402.28125,314663.65625,348.885478728092,714820.783253537,714820.783253537
481,NGA,449,NGA,144259.377463571,174282.589954787,104.569553972872,160.876236881342,0,0,174282.589954787,104.569553972872,160.876236881342,75713.046875,144246.734375,148.830883487712,633629.59516091,633629.59516091
465,TUN,451,TUN,64765.335806478,78244.2754301698,46.9465652581018,72.2254850124644,0,0,78244.2754301698,46.9465652581018,72.2254850124644,154414.234375,97390.4609375,223.341212351754,714296.63342622,714296.63342622
458,NGA,454,NGA,155993.939908679,188459.345538222,113.075607322933,173.962472804513,0,0,188459.345538222,113.075607322933,173.962472804513,10045.19140625,301838.75,284.631473183149,525275.753104468,525275.753104468
480,CMR,457,NGA,161482.991096491,195090.776189223,117.054465713534,180.083793405436,1944034.6875,7592.57175,2139125.46368922,7709.62621571353,7772.65554340544,149904.0625,270404.03125,246.788414708829,717799.82170009,717799.82170009
466,NGA,460,NGA,59222.2431650139,71547.5562365933,42.928533741956,66.0438980645477,0,0,71547.5562365933,42.928533741956,66.0438980645477,8112.634765625,206129.25,510.171385765401,537943.221486224,537943.221486224
484,GAB,467,GAB,188248.255350844,227426.418121762,136.455850873057,209.932078266242,0,0,227426.418121762,136.455850873057,209.932078266242,5132.29541015625,15614.826171875,12.3334192164683,373479.080533715,373479.080533715
516,GAB,467,GAB,340911.697343755,411862.123652625,247.117274191575,380.180421833193,0,0,411862.123652625,247.117274191575,380.180421833193,18351.7578125,25124.193359375,10.296979257848,429093.535286132,429093.535286132
497,GNQ,468,GAB,167688.528062832,202587.807394888,121.552684436933,187.004129902974,1632187.5,5862,1834775.30739489,5983.55268443693,6049.00412990298,79684.9296875,339742.40625,296.960732924543,675892.323860751,675892.323860751
498,GNQ,468,GAB,223284.394068229,269754.266092844,161.852559655706,249.003937931856,1632187.5,5862,1901941.76609284,6023.85255965571,6111.00393793186,31646.478515625,329567.53125,207.477643931409,586905.198909961,586905.198909961
494,TUN,469,TUN,79512.9152998583,96061.1161434846,57.6366696860908,88.6717995170628,0,0,96061.1161434846,57.6366696860908,88.6717995170628,57354.73828125,10198.9306640625,19.083337299315,516628.332034546,516628.332034546
499,NGA,472,NGA,229449.320630715,277202.235071238,166.321341042743,255.878986219604,0,0,277202.235071238,166.321341042743,255.878986219604,37224.3046875,409910.625,255.496930627908,609087.979976403,609087.979976403
480,CMR,479,CMR,62060.6700029927,74976.7155010927,44.9860293006556,69.2092758471625,0,0,74976.7155010927,44.9860293006556,69.2092758471625,134502.078125,202080.046875,479.756861208951,749583.467062505,749583.467062505
504,CMR,479,CMR,52516.0440580326,63445.6652561451,38.067399153687,58.5652294672108,0,0,63445.6652561451,38.067399153687,58.5652294672108,198974.234375,72750.9296875,202.771370029877,730367.842252926,730367.842252926
510,CMR,489,CMR,155412.728751341,187757.172912827,112.654303747696,173.314313457994,0,0,187757.172912827,112.654303747696,173.314313457994,47488.36328125,22032.462890625,20.8879319804031,508764.405498001,508764.405498001
503,CMR,496,CMR,89754.8015710787,108434.54029625,65.0607241777501,100.093421811923,0,0,108434.54029625,65.0607241777501,100.093421811923,37028.5703125,26523.3828125,43.9240298186263,524921.034932538,524921.034932538
502,CMR,497,GNQ,119993.742655745,144966.799497609,86.9800796985652,133.815507228562,1701289.0625,8206.5,1846255.86199761,8293.48007969857,8340.31550722856,90704.6953125,69300.6171875,83.6400848300661,616834.126196641,616834.126196641
502,CMR,498,GNQ,184821.003289538,223285.887529058,133.971532517435,206.110050026823,1701289.0625,8206.5,1924574.95002906,8340.47153251744,8412.61005002682,18101.1953125,65383.00390625,51.8647835775277,488430.609037933,488430.609037933
515,GAB,498,GNQ,194510.483164357,234991.938654398,140.995163192639,216.915635680983,1632187.5,5862,1867179.4386544,6002.99516319264,6078.91563568098,27322.953125,17376.15234375,13.0734516636428,458570.615835577,458570.615835577
500,NGA,499,NGA,156100.35169993,188587.903715215,113.152742229129,174.081141890968,0,0,188587.903715215,113.152742229129,174.081141890968,56838.953125,558275.3125,522.920582745225,680932.316013792,680932.316013792
511,CMR,501,CMR,70528.6136722323,85207.0047219026,51.1242028331416,78.6526197432947,0,0,85207.0047219026,51.1242028331416,78.6526197432947,65440.55078125,205920.359375,433.138162874159,681567.484670878,681567.484670878
507,NGA,506,NGA,68820.2143277029,83143.0538878098,49.8858323326859,76.7474343579783,0,0,83143.0538878098,49.8858323326859,76.7474343579783,2858.36279296875,211535.5625,454.713894968903,470036.710292134,470036.710292134
518,CMR,510,CMR,82563.9000776789,99747.0708338511,59.8482425003107,92.0742192312472,0,0,99747.0708338511,59.8482425003107,92.0742192312472,43138.23828125,26136.248046875,47.5318087287699,538151.54594805,538151.54594805
522,NGA,512,NGA,131418.129194723,158768.825471002,95.2612952826011,146.555838896309,0,0,158768.825471002,95.2612952826011,146.555838896309,5126.6162109375,179259.453125,198.505972861611,469985.870348102,469985.870348102
524,GAB,516,GAB,227802.15905855,275212.266793832,165.127360076299,254.042092425075,0,0,275212.266793832,165.127360076299,254.042092425075,31048.2421875,27221.865234375,17.1957184863759,475938.325071653,475938.325071653
533,COG,516,GAB,197865.648729487,239045.380133899,143.42722808034,220.657273969753,2297986.25,7923.99975,2537031.6301339,8067.42697808034,8144.65702396975,33346.82421875,7955.19873046875,5.92771200685475,442206.911178953,442206.911178953
542,CMR,523,GAB,245525.783316543,296624.525694287,177.974715416572,273.807254487034,2145976.5625,6124.5,2442601.08819429,6302.47471541657,6398.30725448703,10213.755859375,9674.9111328125,5.52939150963651,381746.698790561,381746.698790561
542,CMR,524,GAB,418599.673400955,505718.494819993,303.431096891996,466.817072141532,2145976.5625,6124.5,2651695.05731999,6427.931096892,6591.31707214153,12826.4189453125,42079.26953125,13.6150932951401,420135.750952983,420135.750952983
528,CMR,525,CMR,100233.129644545,121093.614438593,72.6561686631559,111.77872102024,0,0,121093.614438593,72.6561686631559,111.77872102024,28677.001953125,22900.890625,33.7359643176817,498057.114482129,498057.114482129
553,NGA,526,NGA,109675.175152953,132500.735241482,79.5004411448889,122.308370992137,0,0,132500.735241482,79.5004411448889,122.308370992137,5419.09521484375,128974.4765625,173.263875011753,467716.502063586,467716.502063586
536,CMR,528,CMR,175965.463080678,212587.335308848,127.552401185309,196.234463362014,0,0,212587.335308848,127.552401185309,196.234463362014,11999.248046875,34595.60546875,28.7898794796913,442795.481214826,442795.481214826
539,COG,531,COG,83488.6249883024,100864.249177837,60.5185495067022,93.1054607795418,0,0,100864.249177837,60.5185495067022,93.1054607795418,40969.1171875,4117.0615234375,7.36929306193127,460608.758299485,460608.758299485
546,COG,531,COG,37587.6852359285,45410.4214818006,27.2462528890803,41.9173121370467,0,0,45410.4214818006,27.2462528890803,41.9173121370467,64368.11328125,1545.21667480469,5.93132642613986,534184.31208953,534184.31208953
539,COG,533,COG,89556.1930917985,108194.597487924,64.9167584927546,99.8719361426994,0,0,108194.597487924,64.9167584927546,99.8719361426994,9781.009765625,7501.77099609375,12.5936567132114,404192.714801539,404192.714801539
639,CMR,535,CMR,250454.599595979,302579.125538643,181.547475323186,279.303808189516,0,0,302579.125538643,181.547475323186,279.303808189516,15263.19140625,21885.41796875,12.1967560298691,425290.817648441,425290.817648441
538,LBY,537,LBY,95187.4732363899,114997.857737735,68.9987146426411,106.151868680986,0,0,114997.857737735,68.9987146426411,106.151868680986,8425.1728515625,51869.24609375,81.9703458054311,463006.148106984,463006.148106984
569,LBY,538,LBY,110881.648744144,133958.299705447,80.3749798232682,123.65381511272,0,0,133958.299705447,80.3749798232682,123.65381511272,105693.8828125,14512.6884765625,19.3733372235295,556628.091390172,556628.091390172
540,AGO,539,COG,81159.5889965059,98050.4950088873,58.8302970053324,90.5081492389729,2057986.25,8379.99975,2156036.74500889,8438.83004700533,8470.50789923897,15050.8603515625,12072.2080078125,22.2076837334731,445445.847722708,445445.847722708
555,AGO,539,COG,81160.6392595496,98051.7638523179,58.8310583113907,90.5093204790626,2057986.25,8379.99975,2156038.01385232,8438.83080831139,8470.50907047906,50327.8359375,6652.22607421875,12.2981484678992,491075.303679865,491075.303679865
639,CMR,542,CMR,189586.555578667,229043.244937065,137.425946962239,211.42453378806,0,0,229043.244937065,137.425946962239,211.42453378806,24516.900390625,2949.90380859375,2.30009258706616,400146.885662345,400146.885662345
582,AGO,551,AGO,186781.009800106,225653.809926868,135.392285956121,208.295824547878,0,0,225653.809926868,135.392285956121,208.295824547878,14767.869140625,288862.6875,227.106491819587,539720.225491265,539720.225491265
594,TCD,560,CMR,269071.726211261,325070.842202587,195.042505321552,300.065392802388,1723632.8125,7621.5,2048703.65470259,7816.54250532155,7921.56539280239,41041.74609375,83334.640625,42.6142394526313,530108.000036461,530108.000036461
581,COG,567,COD,92052.9471975046,111210.975207512,66.7265851245073,102.656284806934,3299140,11871.99975,3410350.97520751,11938.7263351245,11974.6560348069,54518.59375,13412.142578125,21.7426031385562,518950.130086984,518950.130086984
586,COD,567,COD,134263.826378477,162206.768183162,97.3240609098973,149.729324476765,0,0,162206.768183162,97.3240609098973,149.729324476765,58264.59765625,32340.375,35.4402108636235,544492.369784643,544492.369784643
603,COD,567,COD,125037.211899841,151059.91384257,90.6359483055418,139.439920470064,0,0,151059.91384257,90.6359483055418,139.439920470064,44542.92578125,48144.953125,56.5947300609134,548144.215425864,548144.215425864
574,LBY,571,LBY,122127.487163733,147544.618185672,88.5267709114031,136.195032171389,0,0,147544.618185672,88.5267709114031,136.195032171389,45546.0390625,44864.421875,53.9337686228833,547405.649506599,547405.649506599
604,COG,575,GAB,322181.083353723,389233.300660162,233.539980396097,359.292277532457,2297986.25,7923.99975,2687219.55066016,8157.5397303961,8283.29202753246,20606.6796875,50879.640625,21.9006661937461,462037.159646419,462037.159646419
587,AGO,580,AGO,176281.230843415,212968.82055079,127.781292330474,196.586603585345,0,0,212968.82055079,127.781292330474,196.586603585345,57763.17578125,14365.2822265625,12.0019228944886,498307.731309513,498307.731309513
611,AGO,582,AGO,209529.904029665,253137.196273354,151.882317764013,233.665104252327,0,0,253137.196273354,151.882317764013,233.665104252327,66750.015625,115468.8515625,80.0704854224052,592374.497608853,592374.497608853
606,COD,583,AGO,77392.1830297702,93499.0177958401,56.0994106775041,86.3067856576986,2838028.75,8184,2931527.76779584,8240.0994106775,8270.3067856577,55266.30078125,50796.46875,97.6468629092311,588845.254305641,588845.254305641
585,AGO,584,AGO,75829.6980106896,91611.3489268982,54.9668093561389,84.5643220863676,0,0,91611.3489268982,54.9668093561389,84.5643220863676,407185.28125,9286.1015625,18.1973895752118,651117.677983952,651117.677983952
598,AGO,585,AGO,89172.1804422066,107730.664256525,64.6383985539153,99.4436900829466,0,0,107730.664256525,64.6383985539153,99.4436900829466,278730,50893.68359375,84.9686627424164,706723.956679466,706723.956679466
618,AGO,585,AGO,175472.210433321,211991.427088566,127.194856253139,195.684394235599,0,0,211991.427088566,127.194856253139,195.684394235599,233626.328125,39259.77734375,32.9138284443097,639312.942634638,639312.942634638
628,AGO,585,AGO,180019.763326362,217485.415140439,130.491249084264,200.755767821944,0,0,217485.415140439,130.491249084264,200.755767821944,217294.359375,45136.73046875,36.9787725035854,639905.209680026,639905.209680026
673,COD,592,COG,322568.981200127,389701.92767421,233.821156604526,359.724856314655,3299140,11871.99975,3688841.92767421,12105.8209066045,12231.7246063147,14561.802734375,162991.796875,69.3254089782977,487527.606530593,487527.606530593
693,COD,592,COG,302138.33066796,365019.257113632,219.011554268179,336.940852720276,3299140,11871.99975,3664159.25711363,12091.0113042682,12208.9406027203,6373.90869140625,118486.546875,54.9589478054226,433018.513154865,433018.513154865
670,CAF,594,TCD,122188.9090419,147618.823164198,88.5712938985186,136.263529074644,1100245.53125,5864.35725,1247864.3544142,5952.92854389852,6000.62077907464,37142.04296875,24490.42578125,29.2711446347555,507785.387751413,507785.387751413
641,CAF,596,COG,436368.954204733,527185.912290987,316.311547374592,486.633149807065,1743700.53125,8511.357,2270886.44354099,8827.66854737459,8997.99014980706,7229.5224609375,734413.4375,228.365559704379,495617.809626529,495617.809626529
693,COD,596,COG,307267.34891262,371215.72488801,222.729434932806,342.660669127394,3299140,11871.99975,3670355.72488801,12094.7291849328,12214.6604191274,6084.4765625,112544.59375,51.6841144982725,428408.829407624,428408.829407624
711,COD,596,COG,472377.001542267,570687.942173132,342.412765303879,526.788869698276,3299140,11871.99975,3869827.94217313,12214.4125153039,12398.7886196983,4897.75341796875,139384.734375,40.190401110524,408757.886359336,408757.886359336
598,AGO,597,AGO,118225.56020617,142830.623519015,85.6983741114091,131.843652479091,0,0,142830.623519015,85.6983741114091,131.843652479091,236937.890625,60045.4296875,74.8201558380804,685719.804031068,685719.804031068
607,AGO,597,AGO,72631.0445771116,87746.992830446,52.6481956982676,80.9972241511809,0,0,87746.992830446,52.6481956982676,80.9972241511809,203595.921875,42624.17578125,87.3494688000691,682163.498254041,682163.498254041
600,AGO,598,AGO,167720.940465004,202626.965455157,121.576179273094,187.040275804761,0,0,202626.965455157,121.576179273094,187.040275804761,347275.34375,78315.796875,68.648165676825,712749.711298807,712749.711298807
619,COD,603,COD,69263.8744371744,83679.0483881177,50.2074290328706,77.2421985121086,0,0,83679.0483881177,50.2074290328706,77.2421985121086,73651.171875,19150.51953125,40.8953919769486,566701.737699529,566701.737699529
635,COD,603,COD,120609.994941037,145711.30599857,87.4267835991421,134.50274399868,0,0,145711.30599857,87.4267835991421,134.50274399868,85660.0859375,2386145,2900.6557749528,827307.905681994,827307.905681994
635,COD,604,COG,48907.9212044361,59086.6211034789,35.4519726620873,54.5414964032113,3299140,11871.99975,3358226.62110348,11907.4517226621,11926.5412464032,76607.6015625,1057945.25,3120.8452869671,821384.387846197,821384.387846197
648,COD,604,COG,124252.02619243,150111.31555323,90.0667893319381,138.564291279905,3299140,11871.99975,3449251.31555323,11962.0665393319,12010.5640412799,58512.51171875,27834.810546875,33.1002923730713,541705.3698311,541705.3698311
673,COD,604,COG,227273.82317529,274573.973826542,164.744384295925,253.452898916808,3299140,11871.99975,3573713.97382654,12036.7441342959,12125.4526489168,41430.8203125,106605.3828125,68.4882140320657,552141.161652528,552141.161652528
608,AGO,605,AGO,130617.162009339,157801.161267871,94.6806967607226,145.662610401112,0,0,157801.161267871,94.6806967607226,145.662610401112,74255.859375,70033.4296875,77.8399379290406,598576.928940025,598576.928940025
628,AGO,605,AGO,99710.4307082805,120462.131577788,72.2772789466725,111.195813764112,0,0,120462.131577788,72.2772789466725,111.195813764112,74886.796875,130919.3125,194.41058501064,647244.056135048,647244.056135048
625,AGO,607,AGO,123125.945659699,148750.875523663,89.2505253141976,137.308500483381,0,0,148750.875523663,89.2505253141976,137.308500483381,94479.7265625,66929.3046875,78.8308202979244,616785.263294531,616785.263294531
633,AGO,612,AGO,169621.400909913,204922.949080409,122.953769448245,189.159645304993,0,0,204922.949080409,122.953769448245,189.159645304993,34818.40625,18130.017578125,15.6694547610907,478948.963989181,478948.963989181
667,AGO,612,AGO,132244.275806748,159766.909434469,95.8601456606815,147.477147170279,0,0,159766.909434469,95.8601456606815,147.477147170279,49664.04296875,18317.373046875,20.3269882919842,510379.135153814,510379.135153814
636,AGO,618,AGO,67179.5731472416,81160.963023807,48.6965778142842,74.9178120219757,0,0,81160.963023807,48.6965778142842,74.9178120219757,39527.54296875,19306.890625,42.7247271895993,527835.548496777,527835.548496777
634,COD,619,COD,72575.9562946659,87680.4395934253,52.6082637560552,80.9357903939311,0,0,87680.4395934253,52.6082637560552,80.9357903939311,25960.0625,66267.171875,136.016221906789,553033.144190952,553033.144190952
676,LBY,620,LBY,430022.448218946,519518.573641576,311.711144184946,479.555606438378,0,0,519518.573641576,311.711144184946,479.555606438378,44657.37109375,40619.3125,12.6590030669293,485184.196651113,485184.196651113
648,COD,621,COD,147400.458056484,178077.391170589,106.846434702353,164.379130311313,0,0,178077.391170589,106.846434702353,164.379130311313,22086.720703125,34504.6640625,34.5868467890216,483686.771604576,483686.771604576
629,AGO,627,AGO,162053.722505693,195780.288024871,117.468172814923,180.720265869112,0,0,195780.288024871,117.468172814923,180.720265869112,73678.953125,16316.1806640625,14.7304583200976,521450.494459677,521450.494459677
629,AGO,628,AGO,135054.192707914,163161.625283818,97.8969751702908,150.610731031217,0,0,163161.625283818,97.8969751702908,150.610731031217,52853.0859375,28932.9140625,31.7388058799227,533282.872894791,533282.872894791
689,AGO,633,AGO,304959.666544809,368427.768451995,221.056661071197,340.087170878764,0,0,368427.768451995,221.056661071197,340.087170878764,151736.296875,29899.5234375,13.6920935499059,565381.643529037,565381.643529037
691,AGO,633,AGO,342812.893784482,414158.996448894,248.495397869336,382.300612106671,0,0,414158.996448894,248.495397869336,382.300612106671,134436.515625,33804.2109375,13.530479067857,556704.481079074,556704.481079074
651,CAF,637,CAF,48836.6672931374,59000.5378524356,35.4003227114613,54.4620349407098,0,0,59000.5378524356,35.4003227114613,54.4620349407098,51379.42578125,17666.8046875,52.5534822589275,554179.579029743,554179.579029743
648,COD,647,COD,141181.283979261,170563.884703172,102.338330821903,157.443585879851,0,0,170563.884703172,102.338330821903,157.443585879851,16335.837890625,17397.77734375,17.9246892900133,442112.981742333,442112.981742333
667,AGO,647,COD,90813.5805695646,109713.672019195,65.8282032115167,101.274158786949,2838028.75,8184,2947742.42201919,8249.82820321152,8285.27415878695,24296.974609375,13993.294921875,22.9205830220587,473010.429481789,473010.429481789
658,AGO,649,AGO,67223.3407387528,81213.8395115527,48.7283037069316,74.9666210875871,0,0,81213.8395115527,48.7283037069316,74.9666210875871,126759.5234375,30744.880859375,67.4655647795711,630640.214611047,630640.214611047
673,COD,665,COD,167121.92987032,201903.288979579,121.141973387747,186.372266750381,0,0,201903.288979579,121.141973387747,186.372266750381,54092.2265625,132907.28125,116.200895949604,595997.125636139,595997.125636139
703,CAF,666,CAF,167045.833537635,201811.35550406,121.086813302436,186.287405080671,0,0,201811.35550406,121.086813302436,186.287405080671,63906.5,29682.634765625,26.272368342077,537168.700638069,537168.700638069
675,AGO,669,AGO,263006.601092095,317743.445309895,190.646067185937,293.301641824519,0,0,317743.445309895,190.646067185937,293.301641824519,78174.1484375,21862.158203125,11.3537229142592,514492.738919447,514492.738919447
680,TCD,671,CAF,314371.289897814,379798.135650861,227.878881390517,350.582894446949,1100245.53125,5864.35725,1480043.66690086,6092.23613139052,6214.94014444695,13192.890625,106701.0703125,45.7076959598002,465315.657304364,465315.657304364
688,AGO,672,AGO,399069.637908874,482123.874994822,289.274324996893,445.037423072143,0,0,482123.874994822,289.274324996893,445.037423072143,81021.7421875,106613.8984375,36.8010143740307,568236.119587133,568236.119587133
787,ZMB,672,AGO,589253.006486909,711888.14144936,427.132884869616,657.127515184024,1150000,4650,1861888.14144936,5077.13288486962,5307.12751518402,56290.171875,134138.375,29.3182918686818,533833.303505748,533833.303505748
719,AGO,675,AGO,318190.496037064,384412.193670679,230.647316202408,354.842024926781,0,0,384412.193670679,230.647316202408,354.842024926781,98536.9609375,7033.623046875,3.08763061768469,481521.676488605,481521.676488605
717,CAF,680,TCD,498497.159625447,602244.21865793,361.346531194758,555.917740299627,1100245.53125,5864.35725,1702489.74990793,6225.70378119476,6420.27499029963,10041.33203125,41575.25390625,11.3246162973652,402105.072777704,402105.072777704
728,COD,686,COD,444527.8109905,537042.787571437,322.225672542862,495.731803912096,0,0,537042.787571437,322.225672542862,495.731803912096,4909.2109375,84971.7265625,25.3817858019408,393677.969786093,393677.969786093
710,CAF,687,CAF,88340.0642823404,106725.368364954,64.0352210189727,98.5157246445733,0,0,106725.368364954,64.0352210189727,98.5157246445733,12101.3740234375,25580.119140625,43.3822352941255,458523.706836626,458523.706836626
690,AGO,689,AGO,264291.850901133,319296.180871329,191.577708522797,294.734936188919,0,0,319296.180871329,191.577708522797,294.734936188919,67265.96875,90418.7109375,47.1600792649677,567247.659442108,567247.659442108
691,AGO,690,AGO,230081.072096246,277965.466436549,166.779279861929,256.583507479891,0,0,277965.466436549,166.779279861929,256.583507479891,47799.93359375,52056.60546875,31.9323828307867,527154.716367844,527154.716367844
726,AGO,691,AGO,195356.349174049,236013.846009855,141.608307605913,217.858934778328,0,0,236013.846009855,141.608307605913,217.858934778328,71162.21875,16984.44140625,12.8520170164985,513697.434848804,513697.434848804
708,BWA,692,NAM,494979.266968639,597994.183379867,358.79651002792,551.994630812185,612644.25,1348.673076,1210638.43337987,1707.46958602792,1900.66770681219,26258.123046875,34068.828125,9.17187491216743,443965.865466478,443965.865466478
787,ZMB,692,NAM,466564.103876364,563665.266225349,338.199159735209,520.30639959263,757812.5,3525,1321477.76622535,3863.19915973521,4045.30639959263,19072.365234375,129477.4921875,38.3964329059794,479370.424669071,479370.424669071
711,COD,693,COD,393723.8128456,475665.478640602,285.399287184361,439.075826437479,0,0,475665.478640602,285.399287184361,439.075826437479,6347.88427734375,295641.4375,101.236098080656,455554.872133734,455554.872133734
728,COD,694,COD,212859.386324657,257159.609289287,154.295765573572,237.378100882419,0,0,257159.609289287,154.295765573572,237.378100882419,31080.77734375,444654.875,307.325036080826,605443.50548133,605443.50548133
708,BWA,696,ZAF,710924.261234393,858881.576283743,515.328945770246,792.813762723455,850456.75,1782.173076,1709338.32628374,2297.50202177025,2574.98683872346,24915.966796875,52834.34375,8.77692144539444,439696.858717789,439696.858717789
704,COD,703,CAF,179603.772857299,216982.848876675,130.189709326005,200.291860501546,2523743.03125,8315.35725,2740725.88012667,8445.546959326,8515.64911050155,28760.888671875,53385.6328125,43.402206057945,508738.395262002,508738.395262002
731,AGO,706,COD,150511.157987626,181835.488911642,109.101293346985,167.848143610746,2838028.75,8184,3019864.23891164,8293.10129334698,8351.84814361075,74023.0703125,227656.71875,222.118561995561,653669.827649515,653669.827649515
753,COD,706,COD,142490.508366605,172145.584423981,103.287350654389,158.903616391367,0,0,172145.584423981,103.287350654389,158.903616391367,28005.15234375,207830.3125,214.522953002017,579995.141708161,579995.141708161
714,NAM,708,BWA,582771.959221821,704058.260835434,422.43495650126,649.899933078862,612644.25,1348.673076,1316702.51083543,1771.10803250126,1998.57300907886,9844.9638671875,45309.43359375,10.1661556070728,397801.448945221,397801.448945221
712,COD,709,CAF,175551.299539435,212086.9761925,127.2521857155,195.772593408462,2523743.03125,8315.35725,2735830.0074425,8442.6094357155,8511.12984340846,8089.7578125,37340.28515625,31.0207788280081,424935.315757934,424935.315757934
712,COD,711,COD,105056.575961945,126920.914760312,76.1525488561871,117.157767471057,0,0,126920.914760312,76.1525488561871,117.157767471057,17372.068359375,75382.9296875,104.690338857166,515506.370163049,515506.370163049
788,ZMB,714,NAM,280617.182541427,339019.134970864,203.411480982518,312.940739973105,757812.5,3525,1096831.63497086,3728.41148098252,3837.94073997311,27169.056640625,38202.9296875,19.0071054583634,472170.078559968,472170.078559968
738,COD,715,COD,126179.031987496,152439.36913787,91.4636214827219,140.713263819572,0,0,152439.36913787,91.4636214827219,140.713263819572,9976.64453125,21634.6796875,25.3762657235473,428637.46139334,428637.46139334
718,COD,716,CAF,170985.83979302,206571.354519029,123.942812711418,190.681250325258,2523743.03125,8315.35725,2730314.38576903,8439.30006271142,8506.03850032526,18460.677734375,95424.4453125,81.4216043618325,508419.337495398,508419.337495398
730,CAF,718,COD,86780.0671816741,104840.70519916,62.9044231194958,96.7760355684551,2523743.03125,8315.35725,2628583.73644916,8378.2616731195,8412.13328556846,33937.58203125,59880.05859375,103.268099187506,557999.017733894,557999.017733894
761,COD,726,AGO,280178.919460318,338489.660726621,203.093796435973,312.451994516881,2838028.75,8184,3176518.41072662,8387.09379643597,8496.45199451688,116045.578125,62552.40625,30.8786184331603,584738.570094384,584738.570094384
748,COD,732,COD,90545.8312663664,109390.198822232,65.6341192933391,100.975568143599,0,0,109390.198822232,65.6341192933391,100.975568143599,14467.1494140625,116044.875,192.757288561956,530972.150790494,530972.150790494
