lon,lat,iso3c,city_country,city_port,population,gdp_cap,IWI,gdp,wealth,port_locode,port_name,port_status,outflows
2.9884899,7.4166098,NGA,Grand-Bassam - Côte d’Ivoire,FALSE,0,7530.04954512844,23.095960512301,0,0,,,,0
2.9466698,9.9031496,BEN,Pobé - Benin,FALSE,107809,2607.9802,21.4260415935442,281163737.3818,2309920.11815841,,,,0
3.19452,9.2182798,NGA,Djidja - Benin,FALSE,26589,3893.4710727164,22.8783321501647,103523502.352456,608311.973540729,,,,0
2.7276199,10.3922195,BEN,Kilifi - Kenya,FALSE,62228,2616.9452747277,22.3590004979001,162847270.555755,1391355.88298333,,,,0
3.18786,6.8862,NGA,Mufulira - Zambia,FALSE,0,7871.6836,41.746183002392,0,0,,,,0
3.378374,10.295729,BEN,Kalale - Benin,TRUE,235372,2693.2923055956,20.5260045648559,633925596.552646,4831246.74643925,"","","",0
3.058888,36.753911,DZA,Algiers - Algeria,TRUE,5061734,13635.3213808046,76.3765858424655,69018369834.1457,386597961.362726,DZALG,Alger (Algiers),AI,835952.4
3.1709499,34.3751678,DZA,Springs - South Africa,FALSE,20436,13822.566,40.8039320611916,282477958.776,833869.155602512,,,,0
3.5004599,34.148098,DZA,Mīt Ghamr - Egypt,FALSE,116461,13822.566,45.3922438964746,1609789858.926,5286426.11642733,,,,0
3.7415998,32.7854805,DZA,Winterveld - South Africa,FALSE,30200,13822.566,44.5269225439505,417441493.2,1344713.0608273,,,,0
3.249996,34.666699,DZA,Djelfa - Algeria,TRUE,313037,13706.7070691657,47.1814334305099,4290706460.81042,14769534.3767865,"","","",0
4.17408,35.208432,DZA,Bou Saada - Algeria,TRUE,122805,13822.566,47.4497248212716,1697480217.63,5827063.45667625,"","","",0
3.7983899,35.8793488,DZA,Catchiungo - Angola,FALSE,43513,13770.3904533382,47.5134407860112,599190999.796104,2067452.3489217,,,,0
3.9305699,36.3336296,DZA,Guelma - Algeria,FALSE,235391,13822.566,53.8875560866212,3253707633.306,12684645.7147859,,,,0
3.383314,11.8667,BEN,Malanville - Benin,TRUE,274884,2008.94575427488,25.1287357116991,552227044.718096,6907487.3873747,"","","",0
3.48351,10.9230995,BEN,Lalo - Benin,FALSE,109126,2637.50530880013,24.1832641554382,287820404.328123,2639022.88422634,,,,0
3.3905299,9.7734098,NGA,Malindi - Kenya,FALSE,79204,3919.91180218673,22.5735046594476,310472694.380398,1787911.86304689,,,,0
3.383902,6.454678,NGA,Lagos - Nigeria,TRUE,19932062,7807.07121239219,61.3176551374102,155611027443.816,1222187303.89348,NGAPP,Apapa,QQ,3749556.40084
3.27898,7.1824999,NGA,Bama - Nigeria,FALSE,888924,7825.48055586225,36.0107339600942,6956257477.63929,32010805.6747428,,,,0
4.050133,36.716931,DZA,Tizi Ouzou - Algeria,TRUE,855298,13776.3935873938,59.3202300392247,11782921882.5107,50736474.1120888,"","","",0
5.317054,31.94989,DZA,Ouargla - Algeria,TRUE,265829,13685.7906403044,47.4580687181923,3638080040.12149,12615730.9492883,"","","",0
3.399737,8.666741,NGA,Saki - Nigeria,TRUE,388225,7726.18857068555,27.3158143989308,2999499557.8544,10604682.0450249,"","","",0
3.5721898,12.9606295,NER,Ilobu - Nigeria,FALSE,0,897.3953,18.5645900451967,0,0,,,,0
3.4154,8.2739897,NGA,Gogounou - Benin,FALSE,0,7871.6836,22.7440925109313,0,0,,,,0
3.57708,7.98949,NGA,Luanshya - Zambia,FALSE,236000,7871.6836,26.2555126166789,1857717329.6,6196300.97753621,,,,0
3.5763099,6.88449,NGA,Munūf - Egypt,FALSE,1210682,7871.6836,43.679015382196,9530105644.2152,52881397.7009479,,,,0
3.916627,7.396169,NGA,Ibadan - Nigeria,TRUE,3552000,7732.23601633568,46.9211123172668,27464902330.0243,166663790.950932,"","","",0
3.6866999,10.4935894,BEN,Harshin - Ethiopia,FALSE,9827,3384.4041034954,21.3685764775512,33258539.1250493,209989.001044895,,,,0
3.9438498,9.6146994,NGA,Cassongue - Angola,FALSE,0,4358.61726793944,24.7520813323418,0,0,,,,0
3.7165098,11.1615,NGA,Fāqūs - Egypt,FALSE,0,3825.53051891477,23.260971833603,0,0,,,,0
3.73102,11.8416595,NGA,Ādīgrat - Ethiopia,FALSE,0,4179.87990570337,23.5930319945056,0,0,,,,0
3.8439,9.0868196,NGA,Aïn Beïda - Algeria,FALSE,155510,7248.48128456374,28.2560628182191,1127211324.56251,4394100.32886125,,,,0
4.43291,33.4685783,DZA,Adjaouèrè - Benin,FALSE,0,13822.566,29.5329026529181,0,0,,,,0
5.066278,34.418888,DZA,Ouled Djellal - Algeria,TRUE,102224,13822.566,46.432903400742,1412997986.784,4746557.11723745,"","","",0
4.200161,12.450193,NGA,Birnin Kebbi - Nigeria,TRUE,108164,5101.807,26.9085359586674,551831852.348,2910534.8834333,"","","",0
5.25034,13.8034201,NER,Sakété - Benin,FALSE,73834,2417.73111288753,20.8972954828926,178510758.988938,1542930.91468389,,,,0
3.9909599,6.7855797,NGA,Lugazi - Uganda,FALSE,514258,7871.6836,40.4285161653915,4048076264.7688,20790687.8661819,,,,0
4.0052299,7.9263997,NGA,Machakos - Kenya,FALSE,386723,7814.72018287449,26.799818013401,3022132033.28177,10364106.0215965,,,,0
4.2509899,10.3253698,NGA,Ifanhim - Benin,FALSE,0,5101.807,22.825584326943,0,0,,,,0
4.5061898,11.4373693,NGA,Ndali - Benin,FALSE,25792,5015.99748311956,23.0051214642878,129372607.08462,593348.09280691,,,,0
4.50144,32.796608,DZA,Mungo - Angola,FALSE,0,13831.8265998077,39.4423113492855,0,0,,,,0
4.4242101,35.5943298,DZA,Sokodé - Togo,FALSE,142413,13735.412227333,48.0286779160664,1956101261.53117,6839908.10806076,,,,0
4.5982499,36.0700493,DZA,Kisii - Kenya,FALSE,337696,13822.566,52.8621818111383,4667825247.936,17851347.3488942,,,,0
4.566833,7.466736,NGA,Ile-Ife - Nigeria,TRUE,1021286,7855.78010711576,36.4301332750241,8022998242.47583,37205585.0919163,"","","",0
4.2312899,36.2819977,DZA,Paarl - South Africa,FALSE,329914,13822.566,49.5713468920566,4560258039.324,16354281.3385459,,,,0
4.4103098,9.9061594,NGA,Kouandé - Benin,FALSE,0,4983.30616605517,23.06212376522,0,0,,,,0
4.87185,6.7615399,NGA,Bou Saada - Algeria,FALSE,0,7871.6836,31.7320682565058,0,0,,,,0
4.250003,8.133166,NGA,Ogbomoso - Nigeria,TRUE,1032000,7674.60994420504,33.0578642222377,7920197462.4196,34115715.8773493,"","","",0
4.8667498,36.6514473,DZA,Jawhar - Somalia,FALSE,439604,13822.566,57.8929476534572,6076455303.864,25449971.3602504,,,,0
4.54633,8.6019096,NGA,Nsukka - Nigeria,FALSE,847582,5101.807,35.103096371647,4324199780.674,29752752.6288733,,,,0
4.5728197,35.0349579,DZA,Masindi - Uganda,FALSE,0,13822.566,41.1676212579042,0,0,,,,0
4.3698001,12.2291698,NGA,Itele - Nigeria,FALSE,0,5101.807,27.5343538360213,0,0,,,,0
4.5454597,7.7843199,NGA,Medenine - Tunisia,FALSE,1395984,7618.4971803135,43.0968268314805,10635300167.7628,60162480.7075175,,,,0
4.7758698,10.7590094,NGA,Berkane - Morocco,FALSE,0,5101.807,20.535448187343,0,0,,,,0
4.9885798,12.62292,NGA,Balombo - Angola,FALSE,0,5101.807,20.1491433774998,0,0,,,,0
5.0436497,9.2897701,NGA,Kasserine - Tunisia,FALSE,22411,5101.807,34.0321404814596,114336596.677,762694.300329992,,,,0
4.65658,33.1794891,DZA,Witbank - South Africa,FALSE,0,13922.8954974025,29.1037856111164,0,0,,,,0
5.59272,33.135498,DZA,Mascara - Algeria,FALSE,0,13859.6684289204,33.9636311526272,0,0,,,,0
6.2618599,12.3527899,NGA,Khenchela - Algeria,FALSE,0,5026.11353149527,19.2758298633968,0,0,,,,0
4.80793,8.24856,NGA,Shinyanga - Tanzania,FALSE,166112,5260.55240659772,37.4001578387225,873840881.364761,6212615.01890588,,,,0
4.8352199,7.6180797,NGA,Banté - Benin,FALSE,56000,7854.27211696647,37.4286716370637,439839238.550122,2096005.61167557,,,,0
5.1092,34.7544174,DZA,Idkū - Egypt,FALSE,0,13822.566,43.2450413600396,0,0,,,,0
5.17978,35.1207695,DZA,Mityana - Uganda,FALSE,0,13822.566,41.6073213707166,0,0,,,,0
5.3596497,35.3654404,DZA,Barika - Algeria,FALSE,104388,13822.566,48.0928261155915,1442910019.608,5020313.93255437,,,,0
5.410022,36.189756,DZA,Setif - Algeria,TRUE,576839,13822.566,56.7024093732767,7973395148.874,32708161.1204716,"","","",0
5.3487201,10.3889894,NGA,Techiman - Ghana,FALSE,98763,5041.95251439463,23.9594567596301,497958356.179157,2366307.82795135,,,,0
5.09518,8.1505899,NGA,Natitingou - Benin,FALSE,0,5358.9550700571,37.4858197326678,0,0,,,,0
5.2184896,7.2817397,NGA,Musoma - Tanzania,FALSE,976927,7871.6836,42.7794334429329,7690060244.29721,41792383.5751041,,,,0
5.3413601,36.6302681,DZA,Tanga - Tanzania,FALSE,51623,13838.0395643572,54.1239152148869,714361116.43081,2794038.87513811,,,,0
5.5948796,6.4566097,NGA,Jirjā - Egypt,FALSE,1147188,7871.6836,43.2710447849373,9030300965.7168,49640023.3247427,,,,0
5.233893,13.06221,NGA,Sokoto - Nigeria,TRUE,427760,5101.807,28.4833455261578,2182348962.32,12184035.8822693,"","","",0
5.56214,12.6641798,NGA,Messaad - Algeria,FALSE,0,5101.807,17.9297619779893,0,0,,,,0
5.3987999,9.6839094,NGA,Şabrātah - Libya,FALSE,0,5101.807,29.0373603355946,0,0,,,,0
6.009997,9.080355,NGA,Bida - Nigeria,TRUE,173849,5101.807,29.1665416832923,886944045.143,5070574.10509869,"","","",0
5.3888397,34.7294006,DZA,KwaDukuza - South Africa,FALSE,55801,13822.566,50.379968497532,771313005.366,2811252.62213078,,,,0
5.9163299,34.2412987,DZA,Zomba - Malawi,FALSE,0,13822.566,37.5577658270707,0,0,,,,0
5.4229999,8.13515,NGA,Daoukro - Côte d’Ivoire,FALSE,0,5652.25823722664,30.8017741420846,0,0,,,,0
5.60184,7.21948,NGA,Diourbel - Senegal,FALSE,279262,7871.6836,34.1323211335113,2198262105.5032,9531860.26438663,,,,0
6.5344601,13.6308794,NER,Mbanza-Ngungu - Congo (Kinshasa),FALSE,17525,1567.24409745018,18.218100891457,27465952.8078144,319272.218122783,,,,0
5.2642,14.890325,NER,Tahoua - Niger,TRUE,117826,905.873360509227,24.6762064990589,106735434.57536,2907498.70695812,"","","",0
6.067011,33.099952,DZA,Touggourt - Algeria,TRUE,261013,13608.4973065694,46.8379105826283,3551994707.47959,12225303.5549036,"","","",0
13.5834494,30.3796997,LBY,Ra’s Ghārib - Egypt,FALSE,0,13010.5462466124,36.6622748469242,0,0,,,,0
5.749768,36.816607,DZA,Jijel - Algeria,TRUE,358739,13779.1874782299,55.0900234888969,4943131936.75273,19762939.9363834,"","","",0
6.1655998,10.0872202,NGA,Gwelej - Eritrea,FALSE,24037,5101.807,23.2901498337025,122632134.859,559825.331552708,,,,0
5.6284399,35.1537285,DZA,Babīlē - Ethiopia,FALSE,0,13822.566,46.7868000704239,0,0,,,,0
5.6357899,35.6740379,DZA,Mumias - Kenya,FALSE,77991,13801.328930311,49.1418453430793,1076379444.60388,3832621.6601521,,,,0
5.8713799,35.3737602,DZA,Songea - Tanzania,FALSE,73414,13822.566,50.6902424194887,1014769860.324,3721373.45698435,,,,0
5.7333,34.850023,DZA,Biskra - Algeria,TRUE,287759,13822.566,51.4673583825251,3977567769.594,14810195.580797,"","","",0
5.8456197,36.5499496,DZA,Debre Zeyit - Ethiopia,FALSE,59271,13810.9133635557,49.5310457914335,818586645.97131,2935754.61510405,,,,0
5.9956999,36.1345482,DZA,Thika - Kenya,FALSE,197931,13822.566,51.7817418530325,2735914310.946,10249211.9467126,,,,0
5.749791,7.5167,NGA,Ikare - Nigeria,TRUE,1099931,7746.51927400505,41.5077951067631,8520636691.57565,45655710.5795771,"","","",0
5.808709,8.159166,NGA,Isanlu - Nigeria,TRUE,2e+05,5101.807,30.0096255681181,1020361400,6001925.11362361,"","","",0
5.749966,5.516686,NGA,Warri - Nigeria,TRUE,363382,7871.6836,44.4475988596624,2860428129.9352,16151457.3688218,"","","",0
6.1775999,6.2648196,NGA,Vereeniging - South Africa,FALSE,68500,7749.505925133,37.3048671318818,530841155.87161,2555383.39853391,,,,0
6.2227297,6.7464499,NGA,Nyeri - Kenya,FALSE,0,7871.6836,42.3729988185247,0,0,,,,0
6.20439,34.6831207,DZA,Kontagora - Nigeria,FALSE,10054,13822.566,37.9053943617837,138972078.564,381100.834913373,,,,0
6.5757098,35.4883308,DZA,Chipata - Zambia,FALSE,10614,13822.566,52.5134801608259,146712715.524,557378.078427006,,,,0
6.2652497,36.7518501,DZA,Al Jammālīyah - Egypt,FALSE,142321,13822.566,48.8831839427343,1967241415.686,6957103.62191389,,,,0
6.2209897,7.5883298,NGA,Gambēla - Ethiopia,FALSE,320260,5524.971600178,40.0440342114968,1769427404.67301,12824502.396574,,,,0
7.033671,4.824156,NGA,Port Harcourt - Nigeria,TRUE,1892253,7710.8851656292,53.6969725880267,14590945587.3173,101608257.470611,NGONN,Onne,RL,1388574.63318
6.166799,35.54992,DZA,Batna - Algeria,TRUE,416554,13822.566,55.3974342768496,5757845157.564,23076022.8377588,"","","",0
6.6764598,33.7101288,DZA,Hammamet - Tunisia,FALSE,0,13732.3739879314,36.9865146852293,0,0,,,,0
6.600407,36.349898,DZA,Constantine - Algeria,TRUE,843242,13833.9242915014,58.8171200432664,11665345987.4142,49597065.939524,"","","",0
6.1559401,9.8113594,NGA,Adjarra - Benin,FALSE,24447,5101.807,21.8502990613609,124723875.729,534174.261153091,,,,0
6.556888,9.613749,NGA,Minna - Nigeria,TRUE,304113,5101.807,34.46989261656,1551525832.191,10482742.4532999,"","","",0
6.57022,9.0451097,NGA,Worcester - South Africa,FALSE,0,5101.807,27.45875058912,0,0,,,,0
6.860602,33.361101,DZA,El Oued - Algeria,TRUE,357631,13822.566,55.7884089132797,4943378101.146,19951664.4680651,"","","",0
6.5387897,10.6619196,NGA,Vanderbijlpark - South Africa,FALSE,0,5040.19848394069,23.1399162631216,0,0,,,,0
6.5011001,35.9028587,DZA,Tataouine - Tunisia,FALSE,137287,13822.566,51.2308035279984,1897658618.442,7033323.32394832,,,,0
6.78369,6.166891,NGA,Onitsha - Nigeria,TRUE,3633207,6553.82681572139,49.1108811734112,23811409463.6667,178429997.255406,"","","",0
6.5167198,34.6772079,DZA,Shirē - Ethiopia,FALSE,0,13822.566,38.9942334604607,0,0,,,,0
6.6536899,7.46734,NGA,Oued Zem - Morocco,FALSE,0,5145.30881684264,32.3414044798865,0,0,,,,0
6.744201,7.8019,NGA,Lokoja - Nigeria,TRUE,692050,5101.807,34.9999355640605,3530705534.35,24221705.4071081,"","","",0
6.666871,12.150099,NGA,Gusau - Nigeria,TRUE,383162,5101.807,25.5804152374538,1954818573.734,9801443.06321326,"","","",0
6.8478699,36.6299095,DZA,Bogo - Cameroon,FALSE,319853,13834.6377577763,52.564931731979,4425050390.73804,16813051.1092687,,,,0
6.8705897,35.9698677,DZA,Bouna - Côte d’Ivoire,FALSE,96977,13822.566,52.5312081005704,1340470982.982,5094318.96796902,,,,0
7.35184,35.4355278,DZA,Ziftá - Egypt,FALSE,11439,13822.566,46.6812291514383,158116332.474,533986.580263302,,,,0
7.099587,13.48287,NER,Maradi - Niger,TRUE,267249,943.079133965099,23.8666954380468,252036955.473039,6378350.48912256,"","","",0
7.1629896,11.7009897,NGA,Kwekwe - Zimbabwe,FALSE,180475,5101.807,24.5077111525929,920748618.325,4423029.17026421,,,,0
7.433286,10.516922,NGA,Kaduna - Nigeria,TRUE,760084,5101.807,42.275436984257,3877801871.788,32132883.244742,"","","",0
7.1593199,9.24687,NGA,Sidi Slimane - Morocco,FALSE,0,5101.807,36.5516449231637,0,0,,,,0
7.43576,9.8958797,NGA,Wukari - Nigeria,FALSE,0,5101.807,26.9419860229038,0,0,,,,0
6.9813399,35.4800682,DZA,Boundiali - Côte d’Ivoire,FALSE,117160,13822.566,47.2619338473506,1619451832.56,5537208.1695556,,,,0
6.943332,8.475563,NGA,Abaji - Nigeria,TRUE,127900,4826.77274441195,32.1170207612541,617344234.010288,4107766.95536439,"","","",0
7.15238,36.2924881,DZA,Kadugli - Sudan,FALSE,75708,13822.566,49.7067754730072,1046478826.728,3763200.55751043,,,,0
7.0377398,7.4000597,NGA,Tamanrasset - Algeria,FALSE,0,5101.807,29.7195363709727,0,0,,,,0
7.4313498,6.7721996,NGA,Mtwara - Tanzania,FALSE,111017,5892.47670455932,39.5578148780868,654165086.310062,4391589.93432056,,,,0
7.26439,13.1059694,NGA,Errachidia - Morocco,FALSE,0,3234.5322770427,19.6056457622202,0,0,,,,0
7.3094597,33.7066994,DZA,Kakamega - Kenya,FALSE,0,13892.0982541085,36.4664255645967,0,0,,,,0
7.3343196,5.85883,NGA,Ouidah - Benin,FALSE,0,5924.1826,43.9573573292177,0,0,,,,0
7.367624,5.117516,NGA,Aba - Nigeria,TRUE,1379632,6111.32616739933,53.0246290758723,8431381142.98148,73154475.0612038,"","","",0
7.511226,6.452633,NGA,Enugu - Nigeria,TRUE,715774,5853.98308763244,47.7091556222351,4190128890.56702,34148973.1563497,"","","",0
7.1608796,35.8667488,DZA,Sinendé - Benin,FALSE,228826,13822.566,51.8485123755871,3162962487.516,11864287.6928561,,,,0
7.08918,8.9394398,NGA,Grahamstown - South Africa,FALSE,558100,5101.807,38.2222948393802,2847318486.7,21331862.7498581,,,,0
7.7010598,8.5351801,NGA,Yao - Chad,FALSE,0,3357.30704212543,27.9342477546865,0,0,,,,0
7.6470399,7.1276097,NGA,Samālūţ - Egypt,FALSE,0,5321.05161258017,33.3859084178203,0,0,,,,0
7.9745398,7.4510098,NGA,Mīzan Teferī - Ethiopia,FALSE,0,5782.56212782193,31.6797739019032,0,0,,,,0
7.48295,9.066093,NGA,Abuja - Nigeria,TRUE,3770000,4675.87766846244,51.848852417268,17628058810.1034,195470173.613101,"","","",0
7.7694197,13.5058899,NER,Arzew - Algeria,FALSE,0,1141.90325313965,20.8377510952191,0,0,,,,0
7.4093199,36.4755898,DZA,Kendu Bay - Kenya,FALSE,183171,13822.566,54.2003402279185,2531893236.786,9927930.51988806,,,,0
7.4021697,9.5039797,NGA,Guercif - Morocco,FALSE,0,5101.807,26.5580341355528,0,0,,,,0
7.66188,35.6380501,DZA,Solwezi - Zambia,FALSE,60000,13822.566,44.8582316215565,829353960,2691493.89729339,,,,0
7.951217,36.286395,DZA,Souk Ahras - Algeria,TRUE,199293,13777.5094794162,49.6239098801158,2745761196.68129,9889697.87173792,"","","",0
7.616615,11.800091,NGA,Malumfashi - Nigeria,TRUE,182920,5051.07256085781,28.3173788982532,923942192.832111,5179814.94806847,"","","",0
7.7007499,11.1243601,NGA,Oudtshoorn - South Africa,FALSE,408198,4806.03251012239,35.5610894064827,1961812858.56694,14515965.5735474,,,,0
7.766656,36.900034,DZA,Annaba - Algeria,TRUE,314612,13788.910820827,58.838926298474,4338156811.16204,18511432.2806155,"","","",0
7.600811,12.988828,NGA,Katsina - Nigeria,TRUE,318459,4919.69899386893,34.5671525263481,1566722421.88851,11008220.8263883,"","","",0
8.116456,35.400169,DZA,Tebessa - Algeria,TRUE,221697,13607.9672870231,52.1910037532382,3016845523.63117,11570588.9590817,"","","",0
8.1379795,33.9269104,TUN,Cambambe - Angola,FALSE,59019,10753.3183458856,47.7603665961321,634650095.455825,2818769.07613712,,,,0
8.083224,5.799976,NGA,Ugep - Nigeria,TRUE,540000,5924.1826,40.300546563832,3199058604,21762295.1444693,"","","",0
8.338334,4.976889,NGA,Calabar - Nigeria,TRUE,179392,5924.1826,36.2286828463178,1062750964.9792,6499135.87316663,"","","",0
8.2741299,10.6804895,NGA,Katiola - Côte d’Ivoire,FALSE,0,5101.807,21.2182368136432,0,0,,,,0
7.8557396,8.8545694,NGA,Chililabombwe - Zambia,FALSE,85911,3948.22870040492,35.9091967525598,339196275.880487,3084995.00220917,,,,0
8.0998602,6.3028898,NGA,Abomey - Benin,FALSE,0,5636.56858720655,38.2307112625325,0,0,,,,0
7.8990598,12.3552999,NGA,Wajir - Kenya,FALSE,0,4276.73522909103,25.3065369181726,0,0,,,,0
8.39361,12.7927494,NGA,Darnah - Libya,FALSE,154743,4052.71832296936,24.6324470551949,627129791.451247,3811698.75466202,,,,0
8.516764,11.999998,NGA,Kano - Nigeria,TRUE,2095000,3305.2644,42.3643178819029,6924528918,88753245.9625866,"","","",0
8.1189795,7.2105398,NGA,Afmadow - Somalia,FALSE,68220,5924.1826,33.5291673723014,404147736.972,2287359.7981384,,,,0
7.8652797,35.825489,DZA,Barwaaqo - Somalia,FALSE,65033,13726.1286286229,42.8025908157834,892651323.105236,2783580.88852284,,,,0
8.2060995,11.47227,NGA,Luau - Angola,FALSE,0,3706.70396168312,25.9597571393062,0,0,,,,0
8.2827501,36.7773285,DZA,Conda - Angola,FALSE,70210,13606.2967088602,47.2734727445042,955298091.929075,3319070.52139164,,,,0
8.5241098,13.6791897,NER,Oulad Teïma - Morocco,FALSE,8554,897.3953,17.3572978040151,7676319.3962,148474.325415545,,,,0
8.4043694,8.9108295,NGA,Ségbana - Benin,FALSE,0,3468.194520161,33.0190599815228,0,0,,,,0
8.2248898,35.9016991,DZA,Léré - Chad,FALSE,52737,12568.3217474374,41.9068995656351,662815583.994606,2210044.1623929,,,,0
8.40728,12.6458492,NGA,Ben Guerir - Morocco,FALSE,0,3627.0584031351,25.3883761942106,0,0,,,,0
8.6230803,36.1135788,TUN,Bertoua - Cameroon,FALSE,101613,10726.143,48.1478359270771,1089915568.659,4892446.05205809,,,,0
8.7758799,36.4858093,TUN,Aïn M’Lila - Algeria,FALSE,46459,10726.143,48.6034932861918,498325877.637,2258069.69458318,,,,0
8.5,7.733297,NGA,Makurdi - Nigeria,TRUE,170925,5924.1826,33.938301728704,1012590910.905,5800904.22297873,"","","",0
8.987938,13.805671,NER,Zinder - Niger,TRUE,235605,897.3953,24.8634203851847,211430819.6565,5857946.15985145,"","","",0
14.3746099,27.539669,LBY,Damaturu - Nigeria,FALSE,45421,13349.5372979315,39.3821058121418,606349333.609349,1788774.62809329,,,,0
8.7241497,5.9579597,NGA,Sassandra - Côte d’Ivoire,FALSE,79103,5839.93242532808,29.8964173953582,461956174.640727,2364896.30522502,,,,0
8.6765795,6.3640399,NGA,Wislane - Morocco,FALSE,0,5596.62877304102,27.5140998657718,0,0,,,,0
8.5430698,35.8523293,TUN,Gitarama - Rwanda,FALSE,29169,10864.036959266,42.7106481128872,316893094.06483,1245826.89480481,,,,0
8.5962296,34.9755173,TUN,Kpalimé - Togo,FALSE,24198,10888.2585902173,45.8499814505661,263474081.366077,1109477.8511408,,,,0
8.4774399,7.2975698,NGA,Denan - Ethiopia,FALSE,0,5924.1826,24.8465963936261,0,0,,,,0
8.784209,34.422501,TUN,Gafsa - Tunisia,TRUE,171801,10797.6813370909,46.0627970210124,1855052451.39356,7913634.59100696,"","","",0
8.9649,33.705078,TUN,Kebili - Tunisia,TRUE,210439,11105.0113535532,45.1592623374397,2336927484.23038,9503270.00702848,"","","",0
8.6526899,10.4426098,NGA,Middelburg - South Africa,FALSE,0,4405.52353907775,20.9701700484712,0,0,,,,0
9.183759,36.733331,TUN,Beja - Tunisia,TRUE,144491,10734.4985504314,48.8167953026184,1551038430.05038,7053587.57007064,"","","",0
9.783194,37.150066,TUN,Menzel Bourguiba - Tunisia,TRUE,411271,10726.143,53.6374327607916,4411351557.753,22059520.6089635,TNBIZ,Bizerte,QQ,165865.5
8.9809399,5.7744098,CMR,Chongoroi - Angola,FALSE,5798,3795.11669244289,22.0346878155224,22004086.5827839,127757.119954399,,,,0
8.769548,12.787306,NGA,Baure - Nigeria,TRUE,197425,3927.95202380011,17.674286363199,775475928.298737,3489345.98525456,"","","",0
8.516835,8.491804,NGA,Lafia - Nigeria,TRUE,330712,3569.83477398898,31.7388667317202,1180587197.77544,10496424.0945806,"","","",0
8.890533,9.916884,NGA,Jos - Nigeria,TRUE,622802,3305.2644,33.5610189234146,2058525278.8488,20901869.7075404,"","","",0
8.7888193,6.6055198,NGA,Bi’r al ‘Abd - Egypt,FALSE,0,5606.49967035115,32.6005696836458,0,0,,,,0
9.2663298,7.1168799,NGA,Ad Diwem - Sudan,FALSE,0,5924.1826,31.3913987610448,0,0,,,,0
9.79319,7.8818398,NGA,Norton - Zimbabwe,FALSE,92933,3406.42821409379,34.6292181964975,316569593.220378,3218197.1346551,,,,0
8.8464394,12.43888,NGA,Widekum - Cameroon,FALSE,0,3340.20396094479,18.2030781830934,0,0,,,,0
9.1512995,12.1432896,NGA,Longonjo - Angola,FALSE,0,3305.2644,22.7075339283042,0,0,,,,0
9.341976,11.700346,NGA,Dutse - Nigeria,TRUE,153000,3373.10616271491,28.1478737395329,516085242.895381,4306624.68214853,"","","",0
8.7863693,35.1879578,TUN,Tiflet - Morocco,FALSE,108794,10726.143,48.537866433151,1166940001.542,5280628.64072823,,,,0
9.0894499,35.2607803,TUN,Hassi Bahbah - Algeria,FALSE,20253,10726.143,44.4948362314885,217236574.179,901153.918196338,,,,0
9.2066698,35.8592491,TUN,Yabēlo - Ethiopia,FALSE,44193,10726.143,44.7815367272422,474020437.599,1979030.45258701,,,,0
9.5264397,36.6050301,TUN,Odienné - Côte d’Ivoire,FALSE,73806,10746.8260506444,47.604815903235,793180243.493862,3513521.04255416,,,,0
9.3850498,12.6244698,NGA,Potiskum - Nigeria,FALSE,0,3162.8165051296,20.5063500128134,0,0,,,,0
8.783345,-0.71669,GAB,Port-Gentil - Gabon,TRUE,136462,16736.2775960612,54.5375305842064,2283865913.3137,7442300.49858197,GAPOG,Port Gentil,AI,148566.9
9.454074,0.390394,GAB,Libreville - Gabon,TRUE,876303,17433.71969082,45.6551439923807,15277220866.2246,40007739.6459551,GALBV,Libreville,AI,414222.00003
9.1468401,34.2393608,TUN,Keffi - Nigeria,FALSE,0,10764.4315223425,36.7855729622189,0,0,,,,0
9.485759,35.038189,TUN,Sidi Bouzid - Tunisia,TRUE,429912,10736.3542361319,45.1558225147669,4615687522.36392,19413029.9689685,"","","",0
9.5992994,34.6040382,TUN,El Bayadh - Algeria,FALSE,23789,10726.143,42.8702292306071,255164215.827,1019839.88316691,,,,0
9.84419,10.31579,NGA,Bauchi - Nigeria,TRUE,693700,3305.2644,26.9287076767462,2292861914.28,18680444.5153589,"","","",0
10.117204,33.882518,TUN,Gabes - Tunisia,TRUE,400443,10726.143,54.7479632204878,4295208881.349,21923438.6359018,"","","",0
9.2804899,5.6977,CMR,Xuddur - Somalia,FALSE,36500,2938.7761,30.3968923373846,107265327.65,1109486.57031454,,,,0
12.0306196,13.2195396,NER,Warder - Ethiopia,FALSE,0,1627.61857397552,18.8613292151123,0,0,,,,0
9.5760698,12.3592901,NGA,Maga - Cameroon,FALSE,0,3305.2644,26.237425894292,0,0,,,,0
10.0817795,35.6512108,TUN,Luvungi - Congo (Kinshasa),FALSE,186653,10726.143,48.484144653112,2002066769.379,9049711.05193731,,,,0
9.5687294,4.3686399,CMR,Atakpamé - Togo,FALSE,29732,3579.92358453872,36.6045372068684,106438288.015505,1088326.10023461,,,,0
9.85007,5.4908199,CMR,Chirundu - Zambia,FALSE,76524,2938.7761,27.0335526985716,224886902.2764,2068715.58670549,,,,0
10.151751,5.961349,CMR,Bamenda - Cameroon,TRUE,2130468,2938.7761,40.0390027185743,6260968440.2148,85301814.0438356,"","","",0
9.5916796,11.3552799,NGA,Mohammadia - Algeria,FALSE,0,3305.2644,21.9583294005135,0,0,,,,0
