from,to,add,gravity_rd,distance,duration,duration_imp,border_dist,border_time,total_time,cost_per_km,total_cost
169,545,0,7.40861996789824,125724,147.55,75.4344,0,0,147.55,428161.304757733,53830151.8793612
352,545,1,,475665.478640602,28539.9287184361,285.399287184361,0,0,285.399287184361,455554.872133734,216691726.300551
451,546,0,4.18409188559717,121291,94.8,72.7746,0,0,94.8,293692.015463384,35622198.2475693
546,547,0,0.897807608636629,106753,121.8,64.0518,0,0,121.8,548384.537273505,58541694.5075585
547,548,0,4.20080076733617,366596,303.3,219.9576,0,0,303.3,342257.037256927,125470060.83024
548,549,0,0.897807608636629,125432,136.7,75.2592,0,0,136.7,512613.478175177,64298133.7944688
549,550,0,75.892869694625,125152.5,131.9,75.0915,0,0,131.9,549897.042011672,68820989.5503658
551,552,0,7.29130089244408,44809,49.75,26.8854,0,0,49.75,511907.572758053,22938066.4277156
195,552,0,2.72182054348553,278701,420.8,167.2206,0,0,420.8,439041.499731994,122361305.016806
44,538,1,,227072.404877681,13624.3442926609,136.243442926609,732254.25,3534.56034,3670.80378292661,263068.692112647,59735640.566045
45,486,0,1.12237491127801,119578.5,120.45,71.7471,0,0,120.45,554501.510702225,66306458.897506
207,553,1,,133958.299705447,8037.49798232682,80.3749798232682,0,0,80.3749798232682,556628.091390172,74564952.6909156
208,553,0,0.364792885523899,138879,93.65,83.3274,0,0,93.65,113110.369171786,15708654.9602085
203,485,0,13.8272453991802,497614,474.55,298.5684,0,0,474.55,265191.891064982,131963197.68041
365,485,0,14.617001987983,190527.5,162.1,114.3165,0,0,162.1,295884.457068603,56374125.8941383
366,463,0,0.0935363537649368,373904,230.9,224.3424,0,0,230.9,105794.892767982,39557133.5855195
222,463,1,,2146520.40582686,128791.224349612,1287.91224349611,1321495.53125,5031.42855,6319.34079349612,509436.954535496,1093516818.39273
394,554,0,4.16498141631497,366957,743.4,220.1742,1560625,7489.5,8232.9,365016.535152653,133945372.690012
414,554,0,31.0474790037606,142448,153.95,85.4688,0,0,153.95,336653.396411859,47955603.0120765
309,415,0,99.7229295937862,400444,419.2,240.2664,0,0,419.2,427185.22153324,171063758.851657
309,555,0,117.668443308394,85936.5,81.3,51.5619,0,0,81.3,274921.398679868,23625782.7776525
556,557,0,0.0758753325839925,221504,288,132.9024,0,0,288,537696.360335046,119101894.599654
265,557,1,,206809.059344867,12408.543560692,124.08543560692,729394.53125,3698.25,3822.33543560692,665064.143162438,137541289.851424
281,405,1,,193675.499144858,11620.5299486915,116.205299486915,0,0,116.205299486915,465342.1898179,90125380.886143
525,558,1,,434887.808241183,26093.268494471,260.93268494471,1552500,5960.7908625,6221.72354744471,668491.160117987,290718655.452317
558,559,0,82.2584887955397,93327.5,67.7,55.9965,0,0,67.7,199891.62774459,18655385.8883332
366,553,0,0.458329239288835,130197.5,61.15,61.15,0,0,61.15,0,0
515,516,0,47.4631996309779,194958,138.05,116.9748,0,0,138.05,180734.215309807,35235581.1483694
277,560,0,245.405748511016,93860.5,78.2,56.3163,0,0,78.2,446931.485935725,41949212.7356701
479,560,0,216.049589419676,108541.5,77.25,65.1249,0,0,77.25,167006.029494238,18127084.9503488
561,562,0,239.388503944917,100042.5,70.7,60.0255,0,0,70.7,158729.961604935,15879742.1838617
562,563,0,138.023812196702,132361.5,103.35,79.4169,0,0,103.35,359853.03326517,47630687.2625278
269,563,0,260.931352694977,41596.5,30.8,24.9579,0,0,30.8,205084.618306369,8530802.32538088
306,559,0,13.7584686525505,905364,654.15,543.2184,1024375,4298.3725875,4952.5225875,171897.100697736,155629446.676105
14,17,0,31.9967329206191,330069.5,312.35,198.0417,0,0,312.35,317691.185732232,104860170.829045
29,422,0,72.6487146515287,99169,79.7,59.5014,652676.09375,5112.10758,5191.80758,272637.355509622,27037173.9085337
29,425,0,78.8493208514052,89857,78.2,53.9142,0,0,78.2,336368.361913863,30225051.896494
529,564,0,62.4384805301228,109906,103.1,65.9436,922787.6875,5034.35757,5137.45757,301552.013198885,33142375.5626367
17,565,0,830.395297599348,120336.5,100.45,72.2019,0,0,100.45,318818.944174961,38365555.8757102
565,566,0,830.159708430714,63121,45.75,37.8726,922787.6875,5034.35757,5080.10757,121715.371108242,7682795.93972334
22,324,0,19.4100660278715,46557,43,27.9342,0,0,43,245090.194400636,11410664.1807104
50,441,0,3044.72495025836,64366,45.15,38.6196,0,0,45.15,132417.992155695,8523216.48309346
65,441,0,1612.96605759669,74672,52.15,44.8032,0,0,52.15,167009.020180356,12470897.5549075
69,78,0,653.738855929357,103621,73.2,62.1726,0,0,73.2,124492.97802649,12900086.8760829
78,540,0,354.027362565986,63438,44.8,38.0628,0,0,44.8,114162.392712872,7242233.86891917
497,540,0,288.270072943427,102500.5,72.5,61.5003,0,0,72.5,119850.88002973,12284775.1284873
374,567,0,240.50820068357,81028,60.2,48.6168,0,0,60.2,181734.152930835,14725554.9436797
374,568,0,307.116304005229,74363,54.1,44.6178,0,0,54.1,155208.672425932,11541782.5076096
91,568,0,323.041019766719,81571.5,59.3,48.9429,0,0,59.3,190857.246363369,15568511.8717296
32,325,0,160.141068533365,61763.5,45.9,37.0581,0,0,45.9,140417.430768325,8672671.98525944
325,532,0,149.91637951864,198655,155.3,119.193,0,0,155.3,268077.033855956,53254843.1606549
490,532,0,115.021761969864,102004.5,77.9,61.2027,0,0,77.9,305685.229480609,31181268.9905548
57,66,0,40.5874524189223,151080.5,139.7,90.6483,0,0,139.7,241007.948781273,36411601.4058491
536,569,0,26.4235875239022,105999,100.2,63.5994,0,0,100.2,279836.441179449,29662382.9285804
65,331,0,371.560701176996,81055,63.25,48.633,0,0,63.25,359404.135417084,29131502.1962317
93,543,0,214.232645569323,75791,53.7,45.4746,0,0,53.7,162977.553962043,12352231.7923372
503,542,0,2.72007852670312,97714.5,90.8,58.6287,0,0,90.8,287316.92333983,28075029.5056898
502,570,0,289.764871530969,67731,47.95,40.6386,0,0,47.95,131448.958475767,8903169.40652217
570,571,0,251.946596737813,149451.5,105.6,89.6709,0,0,105.6,166334.882065327,24858997.6269862
376,571,0,157.766092258877,126075.5,89.3,75.6453,0,0,89.3,179702.76117366,22656115.4663498
376,572,0,39.3786019234629,104265.5,74.6,62.5593,0,0,74.6,143967.665294561,15010860.6057701
466,572,0,41.2114131241839,33730,23.95,20.238,0,0,23.95,155376.085392549,5240835.36029068
110,573,0,50.5938594980611,290397,219.7,174.2382,0,0,219.7,243212.898652683,70628296.1300432
402,573,0,108.464142129238,253881.5,179.85,152.3289,0,0,179.85,108735.317457273,27605885.4990287
285,382,0,12.01609166469,233464,279.7,140.0784,0,0,279.7,395184.571106006,92261370.7086926
382,574,0,0.154814917605431,82679,123.95,49.6074,0,0,123.95,417381.364745004,34508673.8557522
383,574,0,3.84017186517763,77295,76,46.377,0,0,76,268471.17136411,20751479.1905889
403,575,0,0.41062883018413,92718.5,123.45,55.6311,0,0,123.45,468399.510425355,43429300.0073733
166,575,0,0.41062883018413,157468,161.2,94.4808,0,0,161.2,414705.254488078,65302807.0137287
566,576,1,,145497.894260458,8729.87365562748,87.298736556275,0,0,87.298736556275,552785.75506101,80429163.3385543
33,576,0,127.03137622159,108546,95.95,65.1276,0,0,95.95,373240.252045105,40513736.398488
34,576,1,,195282.032077023,11716.9219246214,117.169219246214,0,0,117.169219246214,605708.68310842,118284022.48411
37,577,0,0.896186328177763,143575,158.7,86.145,850840.78125,4121.49999,4280.19999,552952.59391288,79390168.6710417
434,577,0,0.275608367624491,123254,151.9,73.9524,685711.8125,3855.50001,4007.40001,461299.126018924,56856962.4783365
435,578,0,18.944630822792,123292,138.55,73.9752,1193822,4878.07176,5016.62176,445292.372970566,54900987.248287
63,578,0,17.7276758937231,45344.5,49.5,27.2067,0,0,49.5,552850.894654636,25068747.3926671
75,579,0,1053.87607220267,107080,85.65,64.248,0,0,85.65,360754.263370516,38629566.5217149
339,579,0,910.906029497999,76895,57.6,46.137,0,0,57.6,133267.050093586,10247569.8169463
111,112,0,178.153855497305,95706.5,68.65,57.4239,0,0,68.65,181823.148808019,17401657.1913947
326,533,0,0.700837473924737,186224,270.65,111.7344,0,0,270.65,396050.80983433,73754166.0105883
533,580,1,,144571.137405541,8674.26824433246,86.7426824433249,850840.78125,4121.49999,4208.24267244333,566299.369058272,81870543.8967946
433,580,0,1.9506434269975,65060,66.25,39.036,685711.8125,3855.50001,3921.75001,446083.956657895,29022222.2201626
58,433,0,2.31467943943749,74786,97.4,44.8716,0,0,97.4,429540.248609092,32123597.0324796
85,569,1,,149029.683834928,8941.78103009568,89.4178103009571,724010.409375,3085.00002,3174.41783030096,463562.040800602,69084504.3783877
73,499,0,66.3420434215392,94987,68,56.9922,0,0,68,145142.874887245,13786686.2569147
499,581,1,,161270.913123254,9676.25478739524,96.7625478739524,0,0,96.7625478739524,584851.650605813,94319559.7348418
96,581,0,185.670107244507,48483,34.55,29.0898,0,0,34.55,178239.75902087,8641598.23660884
96,504,1,,61578.0671034077,3694.68402620446,36.9468402620446,0,0,36.9468402620446,502512.590742989,30943754.033079
504,541,0,2.69191328336064,71547.5,86.05,42.9285,0,0,86.05,449870.58360214,32187115.5802741
541,582,0,5.89248137957359,155752,184,93.4512,0,0,184,460220.86302957,71680319.8585816
582,583,0,185.952810198912,219532,159.15,131.7192,0,0,159.15,125039.848707273,27450248.0664051
583,584,1,,363618.313816927,21817.0988290156,218.170988290156,1944034.6875,7592.57175,7810.74273829016,637297.468377113,231733030.851082
381,584,0,10.55779497541,283012.5,203.75,169.8075,1723632.8125,7621.5,7825.25,134798.821945257,38149751.595782
163,381,0,13.4719250702921,117143,89.25,70.2858,0,0,89.25,248826.183611133,29148245.626759
163,585,0,9.07422284684666,105880,78.7,63.528,0,0,78.7,114048.842010331,12075491.3920538
585,586,0,10.0183713503224,199257,143,119.5542,0,0,143,122557.963405536,24420532.1142969
586,587,1,,602244.21865793,36134.6531194758,361.346531194758,1100245.53125,5864.35725,6225.70378119476,402105.072777704,242165455.373398
587,588,0,11.51031530195,133247,196.6,79.9482,1392433.03125,5873.35725,6069.95725,339797.250737773,45276964.269056
224,588,0,10.4769644561334,282956,494.1,169.7736,0,0,494.1,481956.502135811,136372484.018341
416,589,1,,485781.769656784,29146.906179407,291.469061794071,1032500,5827.081725,6118.55078679407,447843.21164776,217554067.883027
417,590,0,18.8212225217347,91776.5,85.35,55.0659,0,0,85.35,383058.201988273,35155741.0747767
591,592,1,,74627.5551340112,4477.65330804067,44.7765330804067,0,0,44.7765330804067,788972.925776159,58879120.5176024
478,592,0,14.5995581519873,98101,91.2,58.8606,0,0,91.2,413073.850167742,40522957.7753057
560,593,0,117.311567999883,129154.5,97.8,77.4927,0,0,97.8,369589.899374653,47734198.6587836
307,594,0,34.7616678617295,204807,189.05,122.8842,959933.03125,3488.581725,3677.631725,303945.002302593,62250064.0865872
36,427,0,174.435445399724,47509.5,40.05,28.5057,0,0,40.05,340884.979482491,16195274.9327234
42,537,1,,383574.241784295,23014.4545070577,230.144545070577,732254.25,3534.56034,3764.70488507058,213976.064046985,82075706.52681
537,595,1,,160591.08710204,9635.4652261224,96.3546522612241,0,0,96.3546522612241,784903.14463357,126048449.266515
203,538,1,,322433.041911301,19345.9825146781,193.459825146781,732254.25,3534.56034,3728.02016514678,224212.245305713,72293436.2876839
261,596,0,91.1235061371836,97424,90.1,58.4544,0,0,90.1,348751.787978273,33976794.1919953
254,596,0,84.6565278459122,197709,179.25,118.6254,0,0,179.25,360023.444953842,71179875.2783791
278,597,0,49.5368486662187,67270,51.9,40.362,0,0,51.9,317552.97611803,21361788.7034599
597,598,1,,148821.99976156,8929.3199856936,89.2931998569358,1392343.75,6551.25,6640.54319985694,740177.660558059,110154719.623083
598,599,0,191.653641878113,283932.5,222.15,170.3595,0,0,222.15,408477.718697722,115980099.864141
599,600,0,300.963548946259,63303,44.7,37.9818,0,0,44.7,134959.328545057,8543330.37488774
300,600,0,306.130261191394,73680,52,44.208,0,0,52,124134.242510343,9146210.98816207
37,534,0,4.84753968673972,132429.5,128.05,79.4577,0,0,128.05,391878.265726487,51896242.7910258
534,577,0,1.34085202926271,101786.5,147,61.0719,850840.78125,4121.49999,4268.49999,566345.125022799,57646288.0681331
535,577,0,14.5032839829606,95799.5,67.7,57.4797,0,0,67.7,133332.722756158,12773208.1736786
535,601,0,155.588310556195,83196,112.45,49.9176,685711.8125,3855.50001,3967.95001,365645.381883077,30420233.1911445
39,601,0,154.247458526933,40544,38.2,24.3264,0,0,38.2,214167.750824073,8683217.28941121
438,602,0,28.6622433731877,40114,38.1,24.0684,0,0,38.1,323719.496280793,12985683.8738077
539,602,0,25.5037444188051,67504,72.05,40.5024,1193822,4878.07176,4950.12176,382394.421484507,25813153.0278902
432,580,0,11.8323664872537,70169.5,53.2,42.1017,0,0,53.2,321497.19976246,22559297.7587319
577,580,0,13.7830099142512,179168.5,126.7,107.5011,0,0,126.7,130515.447591742,23384256.971841
430,490,0,13.2628189272388,122960,110.8,73.776,850840.78125,4121.49999,4232.29999,260711.169806326,32057045.4393858
54,429,0,0.202738684283454,78850,73.2,47.31,580729.1875,4199.25,4272.45,318921.495150463,25146959.892614
61,68,0,21.7309262078403,77214.5,89,46.3287,0,0,89,472487.632683189,36482896.3138161
60,67,0,25.5519320207896,71965.5,66.9,43.1793,0,0,66.9,245474.619691713,17665703.743424
77,540,1,,134217.775548377,8053.06653290262,80.530665329026,0,0,80.530665329026,510420.58828682,68507515.9539509
79,500,0,22.025847388597,89498.5,84.1,53.6991,0,0,84.1,306473.689015524,27428935.4563559
500,603,0,3.53301762543489,131203,123.1,78.7218,0,0,123.1,309724.523767745,40636786.6918994
571,603,1,,192536.51999127,11552.1911994762,115.521911994762,0,0,115.521911994762,592640.480700196,114104935.759969
428,531,0,20.7989072764962,80815,66.75,48.489,0,0,66.75,314850.797185104,25444667.1745142
55,431,0,1.212047226451,78400.5,120.3,47.0403,685711.8125,3855.50001,3975.80001,460737.532774499,36122052.9382871
38,601,1,,96935.4530433072,5816.12718259843,58.1612718259843,879781.71875,3306,3364.16127182598,486898.332586563,47197710.4553094
436,601,0,12.7394465208049,92284,86.75,55.3704,0,0,86.75,323151.263408723,29821691.1924106
84,569,0,63.98665931128,162100,162.25,97.26,724010.409375,3085.00002,3247.25002,387793.133348168,62861266.915738
40,602,0,3.15849895438263,109878,101.75,65.9268,0,0,101.75,271891.924443015,29874940.8739496
439,578,0,0.379849250491449,78640,123.4,47.184,0,0,123.4,442196.124119051,34774303.2007222
62,578,0,1.59680417956029,42713,46.7,25.6278,0,0,46.7,544494.702499197,23257002.2278482
68,76,0,0.371406607628098,64692.5,57.5,38.8155,0,0,57.5,287573.422258995,18603843.61949
77,495,0,0.371406607628098,149381,172.65,89.6286,0,0,172.65,441956.564661643,66019913.5857209
439,602,1,,69734.3186362471,4184.05911817483,41.8405911817482,1193822,4878.07176,4919.91235118175,501168.862358375,34948669.1382644
567,603,0,115.307060227549,76138.5,57.55,45.6831,0,0,57.55,399383.751084765,30408479.7319674
603,604,0,99.5427240406085,48669,34.75,29.2014,0,0,34.75,138422.256480393,6736872.80064425
81,604,0,150.007114802977,45532,35.75,27.3192,0,0,35.75,407143.86825786,18538074.6095169
81,333,0,0.427868350996457,43963.5,32.35,26.3781,0,0,32.35,190243.808279399,8363783.66529136
333,542,0,153.435514930627,62217.5,45.25,37.3305,0,0,45.25,159272.279521991,9909523.05115947
94,543,0,75.3025628191023,52351.5,53.7,31.4109,0,0,53.7,594323.925554041,31113748.9886424
94,581,0,36.7471421194963,140800,147.75,84.48,0,0,147.75,506925.105862686,71375054.9054662
579,581,0,51.0086258309829,46784,44.7,28.0704,0,0,44.7,443753.407831943,20760559.4320096
443,579,0,59.0628832424555,84439.5,62.85,50.6637,0,0,62.85,171630.243319471,14492371.9307745
337,443,0,206.908990880116,95827,70.15,57.4962,0,0,70.15,135818.761322827,13015104.4412825
82,604,0,64.796722993042,73477,67.8,44.0862,0,0,67.8,375916.908076292,27621246.6547217
375,568,0,50.3692323651311,148924,138,89.3544,0,0,138,329374.473690488,49051764.1198822
375,571,0,81.0470447911336,85621,61.05,51.3726,0,0,61.05,160500.049948607,13742174.7766497
570,605,0,272.138775523781,60331.5,43.15,36.1989,0,0,43.15,156590.496238341,9447339.52380347
541,605,0,246.56784408478,104127.5,77.5,62.4765,0,0,77.5,137849.517919912,14353925.6772056
335,606,0,202.775559781276,111831.5,119.6,67.0989,0,0,119.6,390023.605863253,43616924.8790964
98,606,0,257.941882623861,31120,22.25,18.672,0,0,22.25,143803.416343771,4475162.31661815
219,609,0,167.142686158223,90936,84,54.5616,0,0,84,363266.635253971,33034014.7434551
609,610,0,20.7637892842166,102913,72.3,61.7478,0,0,72.3,146425.55403138,15069093.0420314
610,611,0,17.0008903199147,68114.5,44.45,40.8687,0,0,44.45,165763.579885914,11290903.3621391
612,613,0,219.612393938025,52264,33,31.3584,0,0,33,160137.792669662,8369441.59608722
613,614,0,0.270022796016283,638403.5,745.05,383.0421,746041.6875,3628.500225,4373.550225,442307.873444385,282370894.484452
243,614,0,15.7409749992265,151745,134.6,91.047,0,0,134.6,370998.674312106,56297193.8334905
560,615,0,0.446470106948433,510941.5,718.6,306.5649,0,0,718.6,579220.067839231,295947570.291879
82,503,1,,76974.7974922528,4618.48784953517,46.1848784953517,0,0,46.1848784953517,680165.702900606,52355617.2419499
94,499,1,,112600.025820268,6756.00154921608,67.560015492161,0,0,67.560015492161,622262.607445696,70066785.6653727
157,544,1,,83143.0538878098,4988.58323326859,49.8858323326859,0,0,49.8858323326859,470036.710292134,39080287.5330677
157,368,0,3.25487112197617,73206,68.3,43.9236,0,0,68.3,272100.34813677,19919378.0857004
368,466,0,7.62346742957011,66812,59.1,40.0872,0,0,59.1,286663.345149359,19152551.416119
377,572,0,5.24825011380995,126066.5,138.3,75.6399,0,0,138.3,465536.745239147,58688588.0936909
377,583,1,,188587.903715215,11315.2742229129,113.152742229129,0,0,113.152742229129,680932.316013792,128415598.048987
402,584,0,67.0991449553761,248296,176.4,148.9776,0,0,176.4,125212.713254662,31089815.8502796
573,617,1,,302579.125538643,18154.7475323186,181.547475323186,0,0,181.547475323186,425290.817648441,128684123.70368
351,617,0,33.6098959238543,252922,365.75,151.7532,2367087.8125,10268.49975,10634.24975,350951.79749293,88763430.5255068
222,620,0,1.03335084581656,88800,127.65,53.28,0,0,127.65,517381.428696634,45943470.8682611
588,620,0,1.03335084581656,271587,408.15,162.9522,0,0,408.15,442936.309982326,120295743.61917
413,587,0,3.71185927563038,495153,639.75,297.0918,0,0,639.75,354594.723592204,175578641.170851
245,413,0,3.11145315403259,231582,317.85,138.9492,0,0,317.85,364973.35725125,84521260.018959
405,467,0,0.792086899275127,93025.5,138.55,55.8153,0,0,138.55,336653.396411859,31317350.5279114
174,467,1,,161184.81926211,9671.0891557266,96.7108915572662,0,0,96.7108915572662,336363.455152211,54216682.725088
178,621,1,,164820.7429409,9889.244576454,98.8924457645401,0,0,98.8924457645401,482437.082199366,79515638.3103396
181,621,1,,158621.409586652,9517.28457519912,95.1728457519909,0,0,95.1728457519909,881855.360719144,139881140.368816
269,622,0,72.317109555945,269249,204.1,161.5494,1392343.75,6551.25,6755.35,407219.378458237,109643410.430502
297,623,0,74.1772547605204,249804.5,260.85,149.8827,0,0,260.85,535338.836600686,133730050.407616
297,624,0,67.7175003707199,257948.5,193.75,154.7691,0,0,193.75,375563.090073011,96875935.7396981
624,625,0,169.544914909333,163395.5,244.75,98.0373,0,0,244.75,552228.614486149,90231670.5782716
625,626,0,170.667498824975,171233,123.4,102.7398,0,0,123.4,180376.519961621,30886412.6425883
626,627,0,114.122956184445,102831,73.2,61.6986,0,0,73.2,170141.996122176,17495871.6032395
627,628,0,80.3464494340619,40974.5,29.95,24.5847,1343750,7047,7076.95,165870.41368686,6796457.26561224
628,629,0,80.4321515644616,88507,63.45,53.1042,0,0,63.45,104852.885918652,9280214.37400213
630,631,0,94.5874999034562,37023,26.2,22.2138,0,0,26.2,161743.247439661,5988220.24995857
220,633,0,92.2406368046084,86030.5,61.9,51.6183,0,0,61.9,189863.188198546,16334025.012315
226,408,0,105.660914495457,146277,137.1,87.7662,0,0,137.1,298830.925202695,43712091.2458746
397,634,0,74.3178825454212,51942,78.1,31.1652,0,0,78.1,352660.016281201,18317866.5656781
598,622,0,18.3938842833389,81801,86.65,49.0806,0,0,86.65,658269.226548488,53847081.0008929
65,442,0,139.513895635799,78587.5,71.45,47.1525,0,0,71.45,355819.486803711,27962963.9191866
95,504,0,2.69191328336064,123809.5,110.55,74.2857,0,0,110.55,287635.971388551,35612065.7996308
378,583,0,204.801318286476,107893.5,79.85,64.7361,0,0,79.85,149040.548674571,16080506.4384198
162,635,0,9.65214578475056,251637.5,245.7,150.9825,1723632.8125,7621.5,7867.2,296417.726514619,74589815.6558224
100,338,0,167.260961680502,153826,159.45,92.2956,1944034.6875,7592.57175,7752.02175,539117.538190513,82930294.4296938
401,584,0,1.91466652413211,574933,730.7,344.9598,0,0,730.7,487771.211764452,280435766.093372
223,620,0,4.26762956243937,69349,105.35,41.6094,0,0,105.35,444796.979603364,30846225.7385137
310,417,0,18.8212225217347,374356,564.2,224.6136,1032500,5827.081725,6391.281725,459345.293223909,171958666.59013
477,591,0,24.727252205149,131516.5,127.25,78.9099,0,0,127.25,385299.320173737,50673218.0416293
277,477,0,10.0245617047901,163929,156.15,98.3574,0,0,156.15,429082.097292821,70338999.1271148
337,444,1,,132524.284305076,7951.45705830456,79.5145705830456,0,0,79.5145705830456,535362.696783436,70948558.2348603
98,444,1,,109654.175480663,6579.25052883978,65.7925052883979,0,0,65.7925052883979,534867.850239623,58650493.1091406
336,606,0,55.1663228425846,89951,63.85,53.9706,0,0,63.85,124998.624095107,11243751.235979
336,582,0,180.060328819338,107552,76.55,64.5312,0,0,76.55,115266.964312937,12397192.545785
370,519,1,,831084.14518181,49865.0487109086,498.650487109086,0,0,498.650487109086,467139.74129555,388232432.575064
256,522,0,98.53564487369,115705,87.6,69.423,0,0,87.6,302469.688053189,34997255.2561942
98,339,0,898.434751159713,92322.5,79.85,55.3935,0,0,79.85,275801.432790031,25462677.7787576
378,636,0,82.5431059408385,152406.5,108.75,91.4439,0,0,108.75,152679.527200696,23269352.3623129
377,636,0,17.6243326284528,128196.5,119.1,76.9179,0,0,119.1,377610.05506161,48408287.4237057
97,339,1,,121957.640465625,7317.4584279375,73.1745842793749,0,0,73.1745842793749,462081.000888097,56354308.5723067
502,605,1,,100412.358999001,6024.74153994006,60.2474153994008,0,0,60.2474153994008,540893.686154522,54312410.9944408
582,605,1,,188459.345538222,11307.5607322933,113.075607322933,0,0,113.075607322933,525275.753104468,98993124.6571647
380,584,0,28.7655949269136,236684,168.95,142.0104,0,0,168.95,148666.692045021,35187027.3399837
376,465,0,28.018449375449,138047.5,127.25,82.8285,0,0,127.25,351618.725025271,48540085.9429261
376,583,1,,277202.235071238,16632.1341042743,166.321341042743,0,0,166.321341042743,609087.979976403,168840549.404484
465,572,0,3.41543891308893,110297.5,95.1,66.1785,0,0,95.1,333325.235788442,36764940.1943757
554,587,1,,646458.814670921,38787.5288802553,387.875288802552,1136495.53125,6570.85725,6958.73253880255,380507.217111083,245982244.547362
108,340,0,0.0328737917410191,68052,50.75,40.8312,0,0,50.75,162681.546152479,11070804.5787685
340,637,0,11.7349794364502,57062.5,42.1,34.2375,0,0,42.1,165324.52191353,9433830.53169081
103,637,0,355.49732903212,89188,65.2,53.5128,0,0,65.2,141623.381202113,12631106.1226541
517,638,0,244.09023373124,63301,52.05,37.9806,0,0,52.05,468753.398433196,29672558.8742197
638,639,0,263.954631969462,67242.5,49.9,40.3455,0,0,49.9,206077.345441219,13857155.9008312
102,107,1,,74976.7155010927,4498.60293006556,44.9860293006556,0,0,44.9860293006556,749583.467062505,56201306.3542681
107,637,0,67.2086520756031,86476,99.75,51.8856,0,0,99.75,566244.006946547,48966516.7447096
345,350,1,,505718.494819993,30343.1096891996,303.431096891996,2145976.5625,6124.5,6427.931096892,420135.750952983,212470419.59201
516,638,1,,94604.3034250527,5676.25820550316,56.7625820550316,0,0,56.7625820550316,861910.548394303,81540447.0455482
214,640,0,614.545346021941,86617,66.35,51.9702,0,0,66.35,426000.262862082,36898864.768325
228,640,0,634.247653610745,46428.5,44.1,27.8571,0,0,44.1,443794.450354111,20604710.6382658
258,641,0,145.529387950133,83813.5,67.6,50.2881,0,0,67.6,340075.755985254,28502939.3742701
109,401,0,39.4833705388873,54961.5,39.3,32.9769,0,0,39.3,150209.477470422,8255738.1959906
418,642,0,10.020355562648,215428.5,232.05,129.2571,0,0,232.05,641652.729044092,138230284.938875
480,642,0,2.495450140384,102206.5,142.9,61.3239,0,0,142.9,642273.48503639,65644524.9483718
110,112,1,,99747.0708338511,5984.82425003107,59.8482425003107,0,0,59.8482425003107,538151.54594805,53679040.3730266
165,575,0,0.944148503475745,164829,226.5,98.8974,0,0,226.5,390304.234802507,64333456.7182624
164,585,0,0.944148503475745,94798,87.65,56.8788,0,0,87.65,236543.867753499,22423885.5752962
353,643,0,45.8475148335543,351211.5,396.7,210.7269,0,0,396.7,338333.471332966,118826605.967058
176,643,0,7.16473580627729,252761.5,346.5,151.6569,0,0,346.5,348156.924781754,88000666.5432233
177,287,1,,451353.160639224,27081.1896383534,270.811896383535,0,0,270.811896383535,379711.576245145,171384020.069548
106,113,0,0.599329316566073,119020,147.1,71.412,0,0,147.1,456549.678721821,54338542.7614711
412,587,0,7.79845602631961,694092.5,810.05,416.4555,0,0,810.05,336653.396411859,233668597.548998
255,641,0,271.215754393347,81125,61.25,48.675,0,0,61.25,370758.189113548,30077758.0918366
116,344,0,128.0351841746,84240,89.85,50.544,1632187.5,5862,5951.85,363403.512920161,30613111.9283944
116,350,1,,296624.525694287,17797.4715416572,177.974715416572,2145976.5625,6124.5,6302.47471541657,381746.698790561,113235433.46411
213,214,0,992.774597273796,219299.5,145.55,131.5797,0,0,145.55,167396.736560868,36710020.6294301
351,545,1,,570687.942173132,34241.2765303879,342.412765303879,3299140,11871.99975,12214.4125153039,408757.886359336,233273197.013448
171,545,0,3.84409625450011,141366.5,162,84.8199,0,0,162,445010.693120917,62909604.1490781
115,344,0,135.837638062734,110149,76.05,66.0894,1701289.0625,8206.5,8282.55,112535.575363353,12395681.090698
644,645,1,,204922.949080409,12295.3769448245,122.953769448245,0,0,122.953769448245,478948.963989181,98147634.1596696
645,646,1,,368427.768451995,22105.6661071197,221.056661071197,0,0,221.056661071197,565381.643529037,208302297.249124
356,646,0,154.153086822031,40687.5,44.8,24.4125,0,0,44.8,566560.098213612,23051913.9960663
193,647,1,,201918.535694048,12115.1121416429,121.151121416429,0,0,121.151121416429,536667.275238856,108363070.371144
234,647,0,7.83194250776997,304097.5,280.85,182.4585,757812.5,3525,3805.85,299955.343431674,91215670.0492135
255,520,0,20.0899607493807,99541,67.9,59.7246,0,0,67.9,178623.90435566,17780402.0634668
123,341,0,82.0146797923242,73911.5,62.3,44.3469,2057986.25,8379.99975,8442.29975,284426.613607877,21022397.6516786
127,342,0,111.80842479864,264852.5,224.1,158.9115,2838028.75,8184,8408.1,327602.857238053,86766435.7466414
122,124,0,2.83355162448146,101462.5,78.3,60.8775,0,0,78.3,227287.28105061,23061135.7535975
139,346,0,18.8121301507178,206896,146.1,124.1376,0,0,146.1,99773.4467315629,20642727.0349734
168,617,0,28.1512988475176,577636.5,853,346.5819,1591690.84375,6711.85725,7564.85725,495160.820552056,286022963.320818
181,648,0,264.304114315565,149224.5,123.55,89.5347,0,0,123.55,419855.179244661,62652679.1951949
648,649,0,260.296387023883,189964,140,113.9784,0,0,140,114423.149841889,21736279.2365646
