city_port,population,city_country,IWI,gdp_cap,gdp,wealth,iso3c,port_locode,port_name,port_status,outflows,lon,lat
TRUE,1667864,Conakry - Guinea,47.7173443768735,2150.37966857964,3586540835.55592,79586040.8617897,GIN,GNCKY,Conakry,AI,676607.90476,-13.712215,9.509116
FALSE,0,Zaria - Nigeria,47.8186094627483,1177.39094451741,0,0,GIN,,,,,-13.5013895,9.7055101
FALSE,11216,Thiès - Senegal,29.7127985122773,2258.58745277728,25332316.87035,333258.748113702,SEN,,,,,-12.1095896,12.6156893
FALSE,30311,Asyūţ - Egypt,19.5251633744116,1134.95099453162,34401499.5952479,591827.22704179,GIN,,,,,-12.9784594,10.6564093
TRUE,181126,Kindia - Guinea,31.7736110513414,1272.4382327917,230471647.35263,5755027.07528526,GIN,"","","",,-12.854191,10.049703
FALSE,0,Oyo - Nigeria,18.3068914371631,1525.79033972791,0,0,SLE,,,,,-12.7595196,8.4948397
TRUE,1035246,Freetown - Sierra Leone,51.9455928614036,1636.18751938735,1693856584.69567,53776467.2273966,SLE,SLFNA,Freetown,AI,292305,-13.234314,8.484392
FALSE,57035,Tétouan - Morocco,25.1492270818786,6390.125709182,364460819.823195,1434386.16661495,ESH,,,,,-11.6982899,26.7553997
FALSE,73209,Buurhakaba - Somalia,39.2491173607986,6295.70213058728,460902057.278165,2873388.6328667,MAR,,,,,-11.1610899,28.4597492
TRUE,127747,Labe - Guinea,35.8287216279254,1146.98337636056,146523685.379933,4577011.70180259,GIN,"","","",,-12.283231,11.316916
TRUE,376269,Mamou - Guinea,26.8662514052221,1135.61305456118,427295988.426679,10108937.5499915,GIN,"","","",,-12.08277,10.383497
TRUE,249807,Bo - Sierra Leone,25.5146367561591,1496.9442,373947139.7694,6373734.86414584,SLE,"","","",,-11.74007,7.956451
TRUE,300387,Koidu - Sierra Leone,22.0121301485176,1517.04766003136,455701395.453841,6612157.73892276,SLE,"","","",,-10.971644,8.643743
FALSE,10832,Umuahia - Nigeria,24.4574447781555,2285.3071,24754446.5072,264923.041836981,MLI,,,,,-10.8695793,12.6057196
TRUE,174373,Kayes - Mali,36.6490483544719,2363.01954108217,412046806.437122,6390604.50871433,MLI,"","","",,-11.432892,14.449705
FALSE,0,Ash Shuhadā’ - Egypt,30.2988245952444,2287.6685,0,0,SEN,,,,,-11.8790693,12.8341799
FALSE,0,Gwagwalada - Nigeria,21.1600028678453,1178.37874359219,0,0,GIN,,,,,-11.5879192,10.1457901
TRUE,198013,Kankan - Guinea,31.112356240142,1153.17201735961,228343050.673428,6160650.99617924,GIN,"","","",,-9.299825,10.383689
FALSE,0,Birkat as Sab‘ - Egypt,15.4784810906556,1344.94827331861,0,0,SLE,,,,,-11.3188601,7.3100801
FALSE,188463,Okene - Nigeria,26.5325861186727,1485.97140072144,280050628.094164,5000410.77768342,SLE,,,,,-11.1890097,7.8601699
TRUE,179119,Bechar - Algeria,47.9612505819522,13194.7313701357,2363427088.28733,8590771.24298869,DZA,"","","",,-2.216954,31.616774
FALSE,66815,Muhanga - Rwanda,25.8338628216588,1121.84293071791,74955935.4159169,1726089.54442914,GIN,,,,,-10.0955496,9.1883497
