from,to,passes,gravity,gravity_rd,gravity_dur,log10_gravity,distance,duration,sp_distance,from_ctry,to_ctry,border_dist,border_time,total_dist,total_time,rugg,pop_wpop,pop_wpop_km2,cost_km,speed_kmh,speed_kmh_imp,duration_imp,MA_100_min_speed,MA_100_min_speed_perc,MA_100_min_speed_bt,MA_100_min_speed_bt_perc,MA_100_min_speed_bt_ratio,MA_100_min_speed_bt_perc_ratio,total_time_imp,MA_100_min_speed_bt_opt,MA_100_min_speed_bt_opt_perc,MA_100_min_speed_bt_opt_ratio,MA_100_min_speed_bt_opt_perc_ratio,upgrade_cat,ug_cost_km,MA_gain_pusd,MA_gain_pusd_bt,MA_gain_pusd_bt_opt,consensus,MA_gain_pusd_cons
522,526,37,8.91382145264829,6.13420114393739,7.1725614166973,0.950063930747891,132461.5,122.35,123889.688732959,NGA,NGA,0,0,132461.5,122.35,4480.4599609375,96829.359375,113.770668937727,441217.970577472,64.9586432366163,100,79.4769,1667611303546.89,0.00920717413970262,936290992018.284,0.0052939376505412,0.322838613468634,0.574979637640718,79.4769,782669973505.528,0.00510008841636545,0.259987834128674,0.553925486689032,Mixed Works,237522.340827539,4.87963198890822,1.57533362553632,1.26864495214124,TRUE,2.57453685552859
475,522,1,0.163438843875342,0.131667601488978,0.139635015939596,-0.786644718453039,92182,85.1,76084.3745846758,NER,NGA,1203179.659375,4923.07176,1295361.659375,5008.17176,1564.32238769531,38904.15625,76.1666848252233,375975.496020978,64.9931844888367,100,55.3092,1667538268533.94,0.00482715241292286,936252412033.077,0.00117320724344339,0.136463571314744,0.243043339651462,4978.38096,782632661434.069,0.000332564981020411,0.0323360660199416,0.0688946510431481,Mixed Works,214053.242206752,4.07922744142429,0.556665944861864,0.131906167856253,FALSE,1.58926651804747
521,527,1183,1198.59899991521,643.474175248059,796.53841509676,3.0786739109948,56016.5,40.15,45221.3954884634,CMR,CMR,0,0,56016.5,40.15,40688.1328125,2084070.25,6763.45009882932,813045.305521877,83.7108343711083,100,33.6099,1667761486936.74,0.0182139023366057,936334795766.329,0.00997261846260589,0.307425019283115,0.547527832218758,33.6099,782685367450.305,0.00706703877890735,0.182110987352382,0.388002452648725,Asphalt Mix Resurfacing,192420.722306844,28.1766942163085,8.66222076278308,5.13128560405808,TRUE,13.9900668610499
527,528,397,956.78185621271,514.788975310109,635.512077379107,2.98081293104503,109390.5,77.25,74874.2950569229,CMR,CMR,0,0,109390.5,77.25,28782.46875,20192.33203125,40.2494912000018,505609.003254412,84.9634951456311,100,65.6343,1667773208248.44,0.0189168473739842,936315892437.068,0.00795355279257226,0.236072509574013,0.420448113542986,65.6343,782644431941.336,0.00183653318881483,0.0455671324660713,0.0970845274853015,Asphalt Mix Resurfacing,119660.797436877,24.0975064710558,5.68875882709816,1.09805426946861,TRUE,10.2947731892075
521,536,158,87.2366354592194,50.6639340447417,58.6975105594038,1.94069890736892,222912,159.7,184206.721780331,CMR,CMR,0,0,222912,159.7,33156.3359375,1265021.875,1017.79354191236,675404.830469603,83.7490294301816,100,133.7472,1667586412189.61,0.00771440127220746,936280878104.651,0.00421366996206096,0.306684127438896,0.546208294510357,133.7472,782665661097.484,0.00454907354068279,0.276772164696445,0.589685884900966,Asphalt Mix Resurfacing,159845.809877806,3.61012605445776,1.1071683589558,0.999182402919311,TRUE,1.90549227211096
509,537,49,7.6036320142657,4.01704896850417,4.72082907246485,0.881021090565716,116320.5,78.4,108366.692729564,LBY,LBY,0,0,116320.5,78.4,13993.041015625,68802.3359375,92.4269846023188,497059.586401605,89.0207908163265,100,69.7923,1667469599664.72,0.000708975021446179,936246687551.282,0.000561775018348421,0.444902142090891,0.79237631983494,69.7923,782635134397.383,0.000648546112413939,0.429350135293521,0.914765813739142,Asphalt Mix Resurfacing,117637.43544838,0.863940775269338,0.384369101556994,0.37093308874748,FALSE,0.53974765519127
509,538,349,105.321267557942,65.620090551005,85.1338466009733,2.02251607726756,58696,40.9,56543.6114726272,LBY,LBY,0,0,58696,40.9,34086.45703125,6514.79296875,16.7824023871299,480361.136213177,86.1066014669927,100,35.2176,1667636174043.53,0.0106986959624189,936274124836.086,0.00349235296375205,0.18328220165294,0.326427910094798,35.2176,782650749921.219,0.00264380858194802,0.115984736528692,0.247115030769626,Asphalt Mix Resurfacing,113685.468903785,26.7345099747494,4.89995984828456,3.100795095645,TRUE,11.5784216395597
534,539,147.888888888889,83.8594003391473,49.7990444768018,60.1954812273369,1.92355175253058,64330,48.9,53479.8091592268,COG,COG,0,0,64330,48.9,19378.859375,136006.65625,371.178473011751,581302.371350932,78.9325153374233,100,38.598,1667523387837.23,0.00393473421154145,936283268200.259,0.00446895620942467,0.637710703395246,1.13577079649147,38.598,782670899824.778,0.00521844820073891,0.62248322689292,1.32625176700171,Mixed Works,312934.443243918,3.2591423474327,2.07838995884654,2.02876144533328,TRUE,2.45543125053751
534,540,179,143.539501296902,82.0146797923242,94.8567485468558,2.15697143301808,73911.5,62.3,54451.1120354137,COG,AGO,2057986.25,8379.99975,2131897.75,8442.29975,7340.16845703125,176772.09375,475.371394641301,528346.650664788,71.1828250401284,100,44.3469,1667575884546.22,0.00708304235406132,936243811039.443,0.00025453462575431,0.0201771601010777,0.0359357763275782,8424.34665,782630094935.462,0.0000046324440505785,0.000306967234387354,0.000654018967982356,Mixed Works,284426.613607877,5.61813845379854,0.113358079052314,0.00172458442356778,FALSE,1.91107370575814
526,530,74,10.9850631479122,7.65187753914556,9.44151995358036,1.04080255781647,133156.5,122.6,128218.11212515,NGA,NGA,0,0,133156.5,122.6,32579.935546875,169162.421875,191.582325100854,584999.204781684,65.1663132137031,100,79.8939,1667578971393.57,0.00726816532339303,936293909356.576,0.00560553871891134,0.433037560970536,0.7712453514052,79.8939,782676942919.768,0.00599060037178578,0.386854123086303,0.824224560839951,Mixed Works,314924.571907473,2.89008572048783,1.25151567139582,1.11804157704357,TRUE,1.75321432297574
526,541,360.142857142857,161.52916870188,126.113115548898,168.805309592705,2.20825095801347,135814.5,96.85,131766.419411379,NGA,NGA,0,0,135814.5,96.85,8091.25927734375,519303.59375,571.56153366087,542982.298295496,84.139081053175,100,81.4887,1667740439288.71,0.0169516426075322,936354909480.496,0.0121209654130094,0.40147493182742,0.715031911280601,81.4887,782725182337.812,0.0121543577575212,0.336528543607096,0.717001770207244,Asphalt Mix Resurfacing,128505.8105966,16.1956256128936,6.50213768883885,5.45029030031285,TRUE,9.38268453401508
528,542,429,959.971484762935,516.350165458438,637.366553002215,2.98225833283745,299699,211.6,210916.785024424,CMR,CMR,0,0,299699,211.6,20622.037109375,26580.361328125,18.3788868709682,455566.300943947,84.9808128544423,100,179.8194,1668287216514.29,0.0497427113145044,936414220829.521,0.0184560139648182,0.208325035809179,0.371029513211048,179.8194,782637614072.511,0.000965384841089545,0.00910904189673009,0.0194075637531252,Asphalt Mix Resurfacing,107817.357890067,25.6690810049392,5.34751221954268,0.233820734324549,TRUE,10.4168046529355
475,543,55.5,4.01547272411612,3.13247703619076,3.86140942023077,0.603736680222419,205711,196.5,169811.311115578,NER,NGA,1203179.659375,4923.07176,1408890.659375,5119.57176,10230.69921875,92780.6015625,79.9698887137497,472938.851235958,62.8125190839695,100,123.4266,1667581696010.42,0.00743156477394091,936271998715.631,0.00326526191738452,0.246700917295783,0.43937744159,5046.49836,782638668186.104,0.00110007345690555,0.0694773262142988,0.148027163910756,Mixed Works,254598.748248691,2.36603592139744,0.583703232163521,0.164385849545679,FALSE,1.03804166770221
529,530,200,115.964270209825,82.5431059408385,107.48794332472,2.06432419921847,152406.5,108.75,129587.417707623,NGA,NGA,0,0,152406.5,108.75,58238.1328125,238755.65625,267.134405857662,645124.762819843,84.0863448275862,100,91.4439,1667553688571.34,0.00575191570244549,936283462326.205,0.00448969081277006,0.438265142055238,0.78055573917073,91.4439,782668033995.359,0.00485226888171653,0.395944235227921,0.843591793192229,Asphalt Mix Resurfacing,152679.527200696,4.12176343629191,1.80642523792456,1.63198847157301,TRUE,2.52005904859649
529,544,549,205.208112615638,146.289820276415,185.458936916109,2.31219452600391,63894,47.95,52874.5897100684,NGA,NGA,0,0,63894,47.95,41167.10546875,361939.25,995.619533025903,691878.589615642,79.9507820646507,100,38.3364,1667565175985.66,0.00644083355538783,936291533289.665,0.00535175087743589,0.466537783061691,0.830909668975857,38.3364,782676156060.526,0.00589005999098724,0.429219377196889,0.914487222862659,Mixed Works,372461.307409754,4.51289969882089,2.10543822066767,1.93702399807993,TRUE,2.85178730585617
537,545,20,8.25925745500817,6.99097100694632,10.6001788665882,0.916941004016697,66456,47.85,62253.402977872,LBY,LBY,0,0,66456,47.85,4404.5537109375,181632.765625,429.400251953631,492670.145761254,83.330407523511,100,39.8736,1667536293660.49,0.00470871622375579,936316498416.725,0.0080182775140436,0.956118174924137,1.70285851451206,39.8736,782704999443.897,0.00957550281932562,0.954466628707608,2.03356973839633,Asphalt Mix Resurfacing,116598.601163497,10.1328082931391,9.68816217209227,9.67142737089292,TRUE,9.83079927870808
531,532,369,158.074167891781,95.8956547844126,105.448643453743,2.19886090434919,46275,52.5,30494.4586892,COG,COG,0,0,46275,52.5,36701.36328125,1326.10961914063,6.1150680688952,500470.322978093,52.8857142857143,100,27.765,1667482212629.99,0.00146539389060951,936247024554.935,0.000597770397670061,0.229040897307928,0.407924723516778,27.765,782634933015.73,0.000622814714668074,0.199483126466187,0.425015225366486,Upgrade,423731.540121452,1.24615482513822,0.285420419334263,0.248586860579496,FALSE,0.59338736835066
539,546,220,133.937784466287,79.3870181360168,96.4380951974449,2.1269031107714,131392.5,93.15,85255.825859121,COG,COG,0,0,131392.5,93.15,34511.0703125,3271.16235351563,5.72769819969321,442927.36938146,84.6328502415459,100,78.8355,1667493395299.33,0.00213603571941334,936251538488.396,0.00107990388651391,0.28386353182732,0.505564526238589,78.8355,782638428704.854,0.00106947391020906,0.234997564739318,0.500681660184405,Asphalt Mix Resurfacing,104826.144086945,2.58596813792308,0.734062048823764,0.607696214905394,FALSE,1.30924213388408
539,547,20.7777777777778,4.57264647764413,2.83355162448146,3.05035460390685,0.660167626322027,101462.5,78.3,63423.0604324726,COG,COG,0,0,101462.5,78.3,16652.392578125,4165.52197265625,9.71165572339496,422205.47563581,77.7490421455939,100,60.8775,1667478065805.9,0.00121670249053629,936257765753.312,0.00174503840524309,0.805292401091184,1.43423591125709,60.8775,782646860679.774,0.00214686351811544,0.828174238657158,1.76449340312368,Mixed Works,227287.28105061,0.879748531384208,0.708454807194831,0.728585070188869,FALSE,0.772262802922636
548,549,21,10.2059278208056,7.56180538981868,7.36794515809558,1.00885249255425,407411,452.2,324161.135163932,AGO,AGO,0,0,407411,452.2,80409.1953125,453811.9375,191.016491467055,651822.449538548,54.0571870853605,100,244.4466,1667558953768.91,0.00606767767510341,936316234913.997,0.00799013277277272,0.739374558051,1.31683540237436,244.4466,782700158800.116,0.00895699299765518,0.692853492562634,1.47618141194399,Upgrade,551876.340609304,0.449989957386733,0.332711125870204,0.311777113593509,FALSE,0.364826065616815
548,550,83.3333333333333,11.9059471808541,8.95056113402527,10.2622288899482,1.07576395153049,182162.5,145.1,148144.103451048,AGO,AGO,0,0,182162.5,145.1,282067.84375,307212.65625,301.50977014346,787615.278081056,75.3256374913853,100,109.2975,1667504161207.71,0.00278168375495991,936278053304.082,0.00391195285309731,0.789621320883501,1.40632551997403,109.2975,782666096133.272,0.0046046599295968,0.776947163364758,1.65534990143521,Mixed Works,423999.558033634,0.600534854128744,0.474195124753719,0.466583851416996,FALSE,0.513771276766487
540,551,177.666666666667,137.174148706116,78.6444293526245,90.851936083921,2.13727227367305,60285,42.7,46147.4261058783,AGO,AGO,0,0,60285,42.7,7332.23681640625,237682.15625,746.732980084304,548915.743039704,84.7096018735363,100,36.171,1667512147652.44,0.00326064309283947,936268027405.629,0.00284108607093714,0.48923118856771,0.871326910073753,36.171,782654657280.548,0.00314306864563907,0.452430922785072,0.963941331862234,Asphalt Mix Resurfacing,129910.059186063,6.94234294928279,3.39641069252228,3.14093062683445,TRUE,4.4932280895465
551,552,226.333333333333,194.568469653305,111.80842479864,125.507217497096,2.28907246303895,264852.5,224.1,145703.135322474,AGO,COD,2838028.75,8184,3102881.25,8408.1,25853.869140625,419600.90625,423.671217634065,608550.199203816,70.9109772423026,100,158.9115,1667999803979.64,0.0325061408613214,936338738273.527,0.0103937178798974,0.179530615598884,0.319746288070287,8342.9115,782631265359.137,0.00015418249803556,0.00222623672542981,0.00474318064064687,Mixed Works,327602.857238053,6.24695677991614,1.12151999631797,0.013907204605622,TRUE,2.46079466027991
530,553,193,110.188992157786,79.9132112601934,103.655426806958,2.04213821081417,101724.5,73.6,85377.4566290128,NGA,NGA,0,0,101724.5,73.6,16651.3984375,131270.9375,230.162256525789,548170.774036484,82.9275815217392,100,61.0347,1667523565091.58,0.00394536442673843,936276693736.763,0.0037667373907091,0.536057315649436,0.954724832307316,61.0347,782663287777.436,0.0042458242569321,0.505099068464154,1.07615515265393,Asphalt Mix Resurfacing,129733.749855301,4.98498017163877,2.67223508937434,2.51790884100702,TRUE,3.39170803400671
530,554,105,13.0552195171075,9.85533866241102,11.779689681474,1.11578417866888,120872.5,105.8,90821.7463318482,NGA,NGA,0,0,120872.5,105.8,37290.93359375,123328.984375,203.168835654984,597517.111817571,68.5477315689981,100,72.5235,1667566481115.32,0.00651910418274504,936287117646.253,0.00488011575425773,0.420315310865018,0.748586863694335,72.5235,782672294221.959,0.00539661631031585,0.388539608387578,0.82781562604871,Mixed Works,321663.378528459,2.79584855928449,1.17513795632718,1.08629790433537,TRUE,1.68576147331568
540,555,56.6666666666667,16.1007964595003,10.5724266387659,10.1982135746473,1.20684735984617,120415,112.8,96522.7130089122,AGO,AGO,0,0,120415,112.8,33090.3984375,22335.80859375,34.4492163384013,507562.650861078,64.0505319148936,100,72.249,1667502977041.94,0.0027106675180244,936254875681.35,0.00143634965514838,0.297520524797147,0.529887802763516,72.249,782643580063.123,0.00172768505504184,0.29915068591879,0.637365166902143,Mixed Works,273237.893713546,1.37375592518971,0.408720583805634,0.410960027305504,FALSE,0.731145512100284
532,546,368,157.996577751352,95.8459447084823,105.410351929562,2.19864768012025,35414,52.8,30607.9984585175,COG,COG,0,0,35414,52.8,31452.94140625,2269.11596679688,10.4051900092137,511392.450701084,40.2431818181818,100,21.2484,1667750572624.71,0.0175593543071839,936290558139.017,0.0052475949814168,0.167797225152729,0.298848971870788,21.2484,782645564885.749,0.00198129435671213,0.0529592881210145,0.112834123741187,Upgrade,432978.941593584,19.0950865144553,3.20410253117689,1.01126218841474,TRUE,7.77015041134898
532,556,1,0.0775901404288844,0.0497100759302507,0.0382915241811241,-1.11019346211008,56585,69.4,48804.2732630482,COG,COG,0,0,56585,69.4,16132.9892578125,2980.70239257813,8.87008962462419,417687.931935492,48.9207492795389,100,33.951,1667483129170.6,0.00152036023650659,936247536181.824,0.000652417294699781,0.240941700490971,0.42912020390567,33.951,782635186157.105,0.000655159674223249,0.20225642839876,0.430923973471342,Upgrade,353642.449038716,1.2668804626564,0.305244332991222,0.256234717585052,FALSE,0.609453171077559
538,557,302,99.4151059702979,62.0204000911207,80.8940539537391,1.99745237978056,45957.5,30.7,41812.878675596,LBY,LBY,0,0,45957.5,30.7,31152.392578125,10654.642578125,36.5102907944182,565201.104075016,89.8192182410424,100,27.5745,1667564408755.92,0.00639482161133298,936273667145.899,0.00344346704892473,0.302343409391454,0.538477420984219,27.5745,782655385020.749,0.00323605513306013,0.237513968573005,0.506043065740123,Asphalt Mix Resurfacing,133764.261297754,17.3454986067558,5.24429718636127,4.11979821096811,TRUE,8.90319800136174
538,558,47,5.9061615876442,3.59969045988426,4.23979264723415,0.771305324725609,98219.5,69.95,66222.3702567311,LBY,LBY,0,0,98219.5,69.95,207207.484375,40666.78125,90.6204154109999,685720.048879695,84.2483202287348,100,58.9317,1667490768005.12,0.00197847285674513,936257124663.491,0.0016765635651117,0.47579835484108,0.847402863979588,58.9317,782646946506.463,0.00215782996233482,0.51190432735239,1.09065431702953,Asphalt Mix Resurfacing,162287.078234861,2.06968037605883,0.984750517975657,1.05947834074083,TRUE,1.37130307825844
546,547,246,80.0810844228564,49.8101861134347,48.8549365313845,1.90352994553612,60007,64.65,54210.8208164704,COG,COG,0,0,60007,64.65,31066.919921875,2740.02294921875,7.35333727639501,445494.901654902,55.6909512761021,100,36.0042,1667674349486.65,0.0129881358287509,936281727781.742,0.00430442402032938,0.186080657985872,0.331411996077295,36.0042,782644000036.039,0.00178134679618136,0.0643729383617698,0.137151845320105,Upgrade,377185.683401151,9.56851522778889,1.78051560953479,0.61595344097211,TRUE,3.98832809276526
546,556,10,2.44717735127679,1.59645228656242,1.30744172028951,0.38866544458261,71995,108.05,58803.4356223364,COG,COG,0,0,71995,108.05,15548.5,3834.66479492188,9.55098789254233,418207.087221809,39.9787135585377,100,43.197,1667508483192.8,0.00304087982849754,936255534939.013,0.00150676500347835,0.278214189063732,0.495502975605195,43.197,782642396673.251,0.00157647825447249,0.243327057853069,0.518428331070027,Upgrade,354082.000514465,1.98906015306343,0.553384757483524,0.483992154937699,FALSE,1.00881235516155
544,559,256,116.922532379098,86.5968191814632,109.87610816515,2.06789821300047,39520,30.7,32845.6950860976,NGA,NGA,0,0,39520,30.7,57196.9375,350341.71875,1511.00693735304,832392.293566764,77.2377850162867,100,23.712,1667513079495.3,0.00331652713807529,936273587161.872,0.00343492395054046,0.581522575697862,1.03569903321638,23.712,782660747094.204,0.00392119026106919,0.554927232755319,1.18231815927332,Mixed Works,448104.518036774,3.12278541644317,1.81597021872175,1.73291866963547,TRUE,2.22389143493346
544,560,301,75.1421042193246,46.60053385096,54.8721488221892,1.87588335253261,153385.5,193.9,117133.791992643,NGA,CMR,1944034.6875,7592.57175,2097420.1875,7786.47175,56638.484375,448969.34375,564.355185622704,685061.506290934,47.4632800412584,100,92.0313,1668222676640.11,0.0458721560874897,936311852178.937,0.00752201259255347,0.092069950861966,0.163977742363082,7684.60305,782633748814.436,0.000471504235277642,0.00482434239237368,0.0102786586786626,Upgrade,580018.74199299,8.59760851100213,0.791581393138386,0.0414778072126603,FALSE,3.14355590378439
554,559,132,54.0895647600929,40.0093353864741,53.4259961579156,1.73311348683954,108143.5,76.35,89787.5409892475,NGA,NGA,0,0,108143.5,76.35,75949.6796875,81830.9375,135.74562057375,628962.290247661,84.985068762279,100,64.8861,1667512517688.9,0.00328283474639868,936268607233.377,0.00290301750562882,0.496516450256919,0.88430205291737,64.8861,782655397330.972,0.0032376280630686,0.462891933214827,0.986229375883245,Asphalt Mix Resurfacing,148854.408691946,3.40049189665046,1.6884001656523,1.57406026792188,TRUE,2.22098411007488
559,561,124,62.8329676190048,46.5874837949891,56.4501120072343,1.79818757205275,127169,183.05,92961.3246074574,NGA,CMR,1944034.6875,7592.57175,2071203.6875,7775.62175,53597.15234375,183480.484375,297.138316485677,644512.539784285,41.6833652007648,100,76.3014,1668088795003.21,0.0378430690136433,936287792083.404,0.00495215242461988,0.0734751806294697,0.130860222325904,7668.87315,782633185374.238,0.00039951106407532,0.00495500548467158,0.0105570471552211,Upgrade,545687.283684028,9.09318665662708,0.668123532093158,0.0450567897567296,FALSE,3.26878899282566
545,557,1,0.0129479200386685,0.00920820247431583,0.00905655457505387,-1.88779999129543,47073.5,33.35,44670.6137658241,LBY,LBY,0,0,47073.5,33.35,11276.78515625,85731.7578125,279.544729563412,593640.691813663,84.6899550224888,100,28.2441,1667558964475.25,0.0060683197506517,936324404134.928,0.00886268772348764,0.82003048795985,1.46048462962682,28.2441,782712377168.746,0.0105181863730097,0.813530956758677,1.73329468538307,Asphalt Mix Resurfacing,140494.963729234,15.2998106376554,12.5463111828899,12.4468695862784,TRUE,13.4309971356079
557,558,1,0.0129479200386685,0.00920820247431583,0.00905655457505387,-1.88779999129543,63903,48.7,39797.1721512181,LBY,LBY,0,0,63903,48.7,93819.8984375,32417.76171875,117.388801937507,637258.520935163,78.7305954825462,100,38.3418,1667498744077.34,0.00245681013957277,936278095760.024,0.00391648757471774,0.895072400354794,1.59413522096534,38.3418,782666795138.163,0.00469397478317646,0.896748862496423,1.91059728530456,Mixed Works,343057.503770096,1.86869434516694,1.672616733058,1.67574952838195,TRUE,1.7390202022023
557,562,302,99.4151059702979,62.0204000911207,80.8940539537391,1.99745237978056,62353.5,46.55,55956.6627141515,LBY,LBY,0,0,62353.5,46.55,26874.1171875,34864.3359375,90.8401939403075,536768.158406165,80.3697099892589,100,37.4121,1667684277226.1,0.0135835175876897,936281122243.322,0.00423974642733693,0.175251055405152,0.312124337452861,37.4121,782650725993.393,0.00264075122098362,0.0912466477106002,0.194408495732861,Asphalt Mix Resurfacing,127035.130822792,28.5944942725248,5.01121530003653,2.60915174534784,TRUE,12.0716204393031
547,555,140,40.2935134851673,26.653965172011,25.60029070896,1.60523513834127,70407,89.5,52532.1023394682,COG,AGO,2057986.25,8379.99975,2128393.25,8469.49975,56647.62109375,6328.94775390625,17.4658301281743,512191.07349285,47.2002234636871,100,42.2442,1667842265724.96,0.0230583301416454,936292266186.892,0.00543003167181588,0.132223155791443,0.235491106184171,8422.24395,782630183826.77,0.0000159904677943246,0.000325488009406615,0.000693479002863454,Upgrade,433655.108890612,12.5928024945925,1.66506008609338,0.00409880621681558,TRUE,4.75398712896758
547,563,118,42.2581456602594,24.6846251582318,24.8911880328948,1.62591043575496,78244,55.85,71004.0111115606,COG,COG,0,0,78244,55.85,16293.8779296875,14225.763671875,29.8425161385933,460711.996587034,84.0580125335721,100,46.9464,1667470934356.73,0.000789018548053022,936251181563.429,0.00104178071058669,0.741347978776082,1.32035008956049,46.9464,782640234835.056,0.00130025091427122,0.773466722317605,1.64793453522697,Asphalt Mix Resurfacing,109035.172525598,1.54214211958795,1.14326394334199,1.19279561058562,TRUE,1.29273389117185
547,556,1,0.0497618814646516,0.0282886509062405,0.0216485966372681,-1.30310320761248,131428.5,171.85,102267.363358037,COG,COG,0,0,131428.5,171.85,18264.001953125,8998.224609375,13.0667999189931,436915.012879465,45.8871690427699,100,78.8571,1667519999008.05,0.00373150092869423,936256026422.676,0.00155926040139587,0.234621660620999,0.417864133278268,78.8571,782641906508.456,0.00151384779589758,0.190414640412933,0.405694069176428,Upgrade,369921.37757128,1.27979208194628,0.300266943515841,0.243691149087119,FALSE,0.607916724849746
524,556,20,4.29088228861722,2.79075168899818,2.27896973517984,0.632546600735143,267041,386.15,196518.782569904,GAB,COG,2297986.25,7923.99975,2565027.25,8310.14975,26511.5703125,22055.73828125,16.2696916609929,464932.918960137,41.4928395701152,100,160.2246,1667595460487.87,0.00825704159426177,936251714452.215,0.00109869859201694,0.0747114394978544,0.133062014944976,8084.22435,782630447735.697,0.0000497112435215996,0.00282573761606006,0.00602046664705509,Upgrade,393643.204719582,1.3097807814152,0.0978556076061541,0.00370109682283746,FALSE,0.47044582861473
545,564,17.625,7.88147549803163,6.70669192967347,10.2102356017266,0.896607529756944,50031.5,32.2,47381.5092103766,LBY,LBY,0,0,50031.5,32.2,19089.869140625,400892.53125,1215.81614850404,641725.547533782,93.2263975155279,100,30.0189,1667535867582.68,0.00468316368364974,936314214722.097,0.00777435596139853,0.932090524283217,1.66006496602735,30.0189,782702637064.706,0.00927365149585579,0.929422350121991,1.98021084085375,Asphalt Mix Resurfacing,151875.046249661,10.2769498258188,9.57904755117974,9.55162685919828,TRUE,9.8025414120656
545,562,25.5,23.6231766514903,13.8873674323324,16.881256821253,1.37333829757259,74864.5,51.05,52097.1475775072,LBY,LBY,0,0,74864.5,51.05,10206.4873046875,143525.75,400.539588621975,541740.021234151,87.9896180215475,100,44.9187,1667487434841.17,0.00177857790335523,936266657644.213,0.00269478177643556,0.850714270258217,1.51513283244549,44.9187,782655057645.33,0.00319422497132571,0.842935387013596,1.79594324504983,Asphalt Mix Resurfacing,128211.805025416,3.08975323372752,2.62849716750847,2.60446233784862,TRUE,2.77423757969487
541,553,166,95.1476631765484,69.1214605349941,89.0065579982442,1.97839812649595,90233.5,66.5,87409.5675700387,NGA,NGA,0,0,90233.5,66.5,9132.2275390625,456378.90625,778.912716351122,565590.322690778,81.4136842105263,100,54.1401,1667530483629.9,0.00436027977961384,936283247797.291,0.00446677696723796,0.575192109494406,1.02442439315982,54.1401,782669881978.384,0.00508839360042757,0.547731879718637,1.16698786720475,Asphalt Mix Resurfacing,133856.376370151,6.01952656609832,3.46238418371171,3.2970866010653,TRUE,4.25966578362511
553,565,8,2.88020807632872,2.15911334297557,2.03897891952137,0.459423863848504,105822,122,92816.5833112655,NGA,NGA,0,0,105822,122,40660.90625,95107.46875,153.291475124604,589547.990868213,52.0436065573771,100,63.4932,1667502792568.93,0.00269960438858963,936280456930.727,0.00416868435137996,0.867025548889347,1.54418342517136,63.4932,782669057820.114,0.00498308736280873,0.866363313978808,1.84585837238621,Upgrade,499150.63226842,0.85221148045806,0.738889126613953,0.738324762420431,FALSE,0.776475123164148
553,566,3,1.69074785503724,1.47953674175037,1.49031820052887,0.228078845131193,112869,121.5,102718.992946519,NGA,NGA,0,0,112869,121.5,21927.72265625,128726.2109375,189.467686569659,557330.59898007,55.7377777777778,100,67.7214,1667507558693.64,0.00298543619638991,936278054010.326,0.0039120282871119,0.735744799400529,1.3103707564886,67.7214,782666233820.615,0.00462225283215378,0.726687318442126,1.54826716368722,Upgrade,471873.240469792,0.934679274980788,0.687685415674572,0.679219575939219,FALSE,0.767194755531526
555,567,140,40.2935134851673,26.653965172011,25.60029070896,1.60523513834127,65992,86.5,51953.3015347727,AGO,COD,2838028.75,8184,2904020.75,8270.5,50041.3203125,17260.625,48.4550662868889,548701.593214681,45.7747976878613,100,39.5952,1667848603569.37,0.0234384203899651,936299609507.138,0.00621437212362519,0.148868195756816,0.2651361320529,8223.5952,782630186294.525,0.0000163057834345892,0.000326523925049573,0.000695686106968639,Upgrade,464567.348921764,12.7480339554269,1.89777681439103,0.00416253808379123,TRUE,4.88332443596725
555,563,146,41.895288663834,27.6666281208684,26.5991607119564,1.62216518711087,100503.5,117.5,66505.6617796077,AGO,COG,2057986.25,8379.99975,2158489.75,8497.49975,51281.6015625,11389.1025390625,25.4742338529027,521848.250355901,51.3209361702128,100,60.3021,1667500087472.32,0.00253737559658962,936242228471.121,0.0000855004135491555,0.0189197966906743,0.0336963962544895,8440.30185,782630404492.327,0.0000441858526878391,0.00817335118509946,0.0174139976545954,Upgrade,441831.518634662,0.952799947907765,0.0180267813013,0.00778756858339463,FALSE,0.32620476593082
554,565,103,43.4240670011987,31.7774925092751,41.0442764797257,1.63773049607518,47826.5,33.85,39630.4694241468,NGA,NGA,0,0,47826.5,33.85,94784.6640625,55869.88671875,202.898040531703,745916.002714355,84.7737075332349,100,28.6959,1667481605802.55,0.00142900151829384,936259302236.693,0.00190915028230876,0.75013673596271,1.33600297681153,28.6959,782647519155.161,0.00223099974303587,0.732771396027611,1.56122979190363,Asphalt Mix Resurfacing,176533.453975731,2.82222683942108,2.11705602946969,2.06804710102918,TRUE,2.33577665663998
554,568,96.6666666666667,7.30100779548413,5.25349517050798,5.55478905866594,0.863382812149038,163896.5,163.1,113320.663266324,NGA,CMR,1944034.6875,7592.57175,2107931.1875,7755.67175,232092.46875,134864.703125,174.253362185836,734513.562520702,60.2930104230534,100,98.3379,1667701301697.93,0.01460450127031,936255530601.94,0.00150630176047883,0.0579106262488652,0.103139554894699,7690.90965,782630958811.128,0.000115013543799947,0.00369627208506156,0.00787521200972208,Mixed Works,395413.134490311,3.75768876308385,0.217610109518509,0.0138894400793363,FALSE,1.32972943756057
