id,from,to,sp_distance,distance,nre_per_link,nre_gain_perc,nre_wtd_per_link,nre_wtd_gain_perc,MA_per_link,MA_gain_perc,from_ctry,to_ctry,border_dist,border_time,MA_per_link_bc,MA_gain_perc_bc,MA_gain_bc_ratio,MA_gain_perc_bc_ratio,total_dist,MA_per_link_bc_opt,MA_gain_perc_bc_opt,MA_gain_bc_opt_ratio,MA_gain_perc_bc_opt_ratio,rugg,pop_wpop,pop_wpop_km2,cost_km,cost_km_adj,MA_gain_pusd,MA_gain_pusd_bc,MA_gain_pusd_bc_opt,consensus,MA_gain_pusd_cons,duration_100kmh,duration_65kmh,MA_per_link_100kmh,MA_per_link_100kmh_perc,MA_per_link_100kmh_imp,MA_per_link_100kmh_imp_perc,MA_per_link_100kmh_ratio,MA_per_link_100kmh_perc_ratio,total_time_100kmh,total_time_65kmh,MA_per_link_100kmh_bt,MA_per_link_100kmh_bt_perc,MA_per_link_100kmh_bt_opt,MA_per_link_100kmh_bt_opt_perc,MA_gain_100kmh_pusd,MA_gain_100kmh_pusd_bt,MA_gain_100kmh_pusd_bt_opt
208,598,597,118225.56020617,142830.623519015,0.695248224806651,0.000987469639213145,0.723248356467518,0.00118064049869915,1420112520.90398,0.00236927434889012,AGO,AGO,0,0,1082104118.10005,0.00270735222738239,0.870711406422979,1.14269258376542,142830.623519015,914418610.561791,0.0031240485781403,0.849026895144221,1.31856767858216,236937.890625,60045.4296875,74.8201558380804,685719.804031068,685719.804031068,0.343526144457863,0.29911213238397,0.291662935829925,FALSE,0.311433737557253,85.6983741114091,131.843652479091,1667594155502.91,0.0081787796453181,2368925627058.43,0.00236720256963086,0.411181168072074,0.289432246898344,85.6983741114091,131.843652479091,936348166524.835,0.0114007499366187,782734835293.401,0.0133877573032848,1.39243627533554,1.08981617644773,1.06978457170534
209,607,597,72631.0445771116,87746.992830446,0.695251443091526,0.00145037145475868,0.723246934668009,0.000984052938890478,1420113350.92558,0.00242772332796903,AGO,AGO,0,0,1082106670.41328,0.00294322438469941,0.923780959519965,1.21233929368781,87746.992830446,914421700.058393,0.003461923713588,0.918200075447085,1.42599598302833,203595.921875,42624.17578125,87.3494688000691,682163.498254041,682163.498254041,0.575958165384991,0.532059186662706,0.528844830910863,FALSE,0.545620727652853,52.6481956982676,80.9972241511809,1667538245600.76,0.00482577707467957,2368927010427.77,0.00242560043857143,0.714065920394737,0.50263416669169,52.6481956982676,80.9972241511809,936319837243.408,0.00837489778138245,782708502816.37,0.0100231437493381,1.3443160473516,1.30992566309576,1.31050826435033
210,600,598,167720.940465004,202626.965455157,0.695245090373329,0.000536628606906398,0.723249969309186,0.00140364283183203,1420108899.06596,0.00211422950038287,AGO,AGO,0,0,1082102453.18907,0.00255348939373068,0.920294348372207,1.2077635816113,202626.965455157,914417338.943382,0.00298498118382895,0.909093372104596,1.41185296264592,347275.34375,78315.796875,68.648165676825,712749.711298807,712749.711298807,0.207888423031224,0.191318540807646,0.188989987514962,FALSE,0.196065650451277,121.576179273094,187.040275804761,1667621297758.45,0.00980654233280198,2368919590661.73,0.00211238074128151,0.306014913215475,0.21540525392072,121.576179273094,187.040275804761,936379262678.732,0.0147221318972823,782764441464.4,0.0171706647791758,1.13223470517251,0.954386457509933,0.930484928444642
211,619,603,69263.8744371744,83679.0483881177,0.695295317392755,0.00776102898802922,0.723259751280809,0.00275616399909584,1420153442.93284,0.00525094730179365,COD,COD,0,0,1082105112.04132,0.00279920736019346,0.406202167707762,0.533086165088209,83679.0483881177,914392354.680029,0.000252639170561508,0.0309800453427058,0.0481130653273192,73651.171875,19150.51953125,40.8953919769486,566701.737699529,566701.737699529,1.57245725923925,0.638735547330789,0.0487147971906988,FALSE,0.753302534586913,50.2074290328706,77.2421985121086,1671421951959.73,0.237737603129373,2368993778938.7,0.00524418160090523,0.0313376295587047,0.0220586963605056,50.2074290328706,77.2421985121086,937088716284.928,0.0904989117953559,782713992355.644,0.0107245657319455,83.5952206897596,17.8673413464821,1.76996615660017
212,635,603,120609.994941037,145711.30599857,0.695466102306798,0.0323258670413384,0.723823375580692,0.0806866493184844,1420657877.58908,0.0407725415598526,COD,COD,0,0,1082272194.07665,0.0182401021909584,0.340882187481553,0.44736240354756,145711.30599857,914502066.87684,0.0122510415440535,0.193474730550421,0.300472844599827,85660.0859375,2386145,2900.6557749528,827307.905681994,827307.905681994,4.80308006234578,1.63728443830146,0.929274620874449,TRUE,2.45654637384056,87.4267835991421,134.50274399868,1670141754277.87,0.160962184950453,2369834592451.92,0.0407384751905271,0.359556555112922,0.25309345299374,87.4267835991421,134.50274399868,936826174134.602,0.0624567698350731,782923535188.877,0.0374987524513593,22.2647733925936,4.85072829081482,2.43451759773345
213,635,604,48907.9212044361,59086.6211034789,0.69633712222433,0.157608965582345,0.725355392468401,0.292513604972289,1422483987.72834,0.169364704359687,COD,COG,3299140,11871.99975,1082642119.65,0.0524267929488342,0.235871358600749,0.309549697187752,3358226.62110348,914441612.482778,0.00563959663368863,0.0214409565268569,0.0332985355774694,76607.6015625,1057945.25,3120.8452869671,821384.387846197,821384.387846197,49.5564030122176,11.688936105858,1.06253668261236,TRUE,20.7692919335627,35.4519726620873,54.5414964032113,1680036268816.97,0.754351395208097,2372878164123,0.169220504504497,0.318687909529623,0.224325832204255,11907.4517226621,11926.5412464032,938199738159.925,0.209167221249817,782644451091.655,0.00183898010728267,259.174902896115,40.3502176889662,0.296550018920004
214,648,604,124252.02619243,150111.31555323,0.69634733054212,0.159077278370545,0.72386077627562,0.0858579208687926,1421091145.53541,0.0712826740496553,COD,COG,3299140,11871.99975,1082423269.57045,0.0322017516673601,0.344223359134723,0.451747245690144,3449251.31555323,914434431.558747,0.00485427268215322,0.0438489509217543,0.0680989138927609,58512.51171875,27834.810546875,33.1002923730713,541705.3698311,541705.3698311,12.4485818294872,4.28509265380955,0.545857253686625,TRUE,5.75984391232778,90.0667893319381,138.564291279905,1675838162337.14,0.502584511770143,2370556716109.38,0.071222368113899,0.201323099850816,0.141712222414193,11962.0665393319,12010.5640412799,937574542773.364,0.142390066567688,782644942537.908,0.00190177430323679,103.059344254537,16.3942281905368,0.183037016047691
215,673,604,227273.82317529,274573.973826542,0.695818777680975,0.0830529087159526,0.72348215239028,0.0335068367437907,1420493163.60044,0.029173609169364,COD,COG,3299140,11871.99975,1082226402.74026,0.0140082934984909,0.365881033295099,0.480170054283218,3573713.97382654,914416888.821356,0.0029357547044695,0.0647960641864505,0.100630494068331,41430.8203125,106605.3828125,68.4882140320657,552141.161652528,552141.161652528,2.73270740587643,0.99984580935524,0.177068684473958,FALSE,1.30320729990188,164.744384295925,253.452898916808,1669918236177.69,0.147557461715353,2369560089805.66,0.0291505578173146,0.280654489400848,0.197553939180302,12036.7441342959,12125.4526489168,936621573365.149,0.0406033500504721,782637215968.702,0.000914517409622562,16.2295518566324,2.50749587875006,0.0472105443157384
216,608,605,130617.162009339,157801.161267871,0.695254447984017,0.00188257998912089,0.723297480414567,0.00797284771032469,1420183184.31502,0.00734529450332477,AGO,AGO,0,0,1082165145.79776,0.00834723002873794,0.865920444741532,1.13640508559046,157801.161267871,914478242.394344,0.00964553608846508,0.845543935733711,1.31315852401822,74255.859375,70033.4296875,77.8399379290406,598576.928940025,598576.928940025,1.10431128831492,0.95624572191075,0.933743712996963,FALSE,0.998100241074211,94.6806967607226,145.662610401112,1667939429318.55,0.0288853798505517,2369043400696.48,0.00733892581155082,0.360944737529965,0.254070600751011,94.6806967607226,145.662610401112,936582585952.336,0.0364391022776855,782952006690.884,0.0411366784025313,5.09920838431986,3.61181381529547,3.40843939933127
217,628,605,99710.4307082805,120462.131577788,0.695249530403386,0.00117526006877533,0.723254658784731,0.00205204125112157,1420129159.95778,0.0035409736179659,AGO,AGO,0,0,1082119175.61785,0.00409889350414527,0.88204099152901,1.15756115305368,120462.131577788,914434043.155847,0.00481179596207859,0.874990895897186,1.35889065585377,74886.796875,130919.3125,194.41058501064,647244.056135048,647244.056135048,0.644935886829513,0.568859889091745,0.564313029413202,FALSE,0.592702935111487,72.2772789466725,111.195813764112,1667579481414.05,0.00729875203326902,2368953358814.76,0.0035378772620831,0.688621301182275,0.484723586437356,72.2772789466725,111.195813764112,936350764432.069,0.0116782325555231,782738983780.959,0.0139178273551588,1.56093507836353,1.40231751747542,1.39704165121293
218,625,607,123125.945659699,148750.875523663,0.69525326677708,0.00171268115889411,0.723247327040752,0.00103830503253022,1420128249.78656,0.00347688061328455,AGO,AGO,0,0,1082110110.43862,0.00326113450181964,0.714699959966662,0.93794836939739,148750.875523663,914422280.639451,0.00352541752148827,0.652889677414617,1.01395990072776,94479.7265625,66929.3046875,78.8308202979244,616785.263294531,616785.263294531,0.538156668574403,0.384620549485918,0.351356933744067,FALSE,0.424711383934796,89.2505253141976,137.308500483381,1667547967597.01,0.00540882009865129,2368951841862.73,0.00347384030254805,0.91241751293413,0.642254731935762,89.2505253141976,137.308500483381,936304895676.484,0.00677898817107447,782690504987.456,0.00772348394018074,0.983023416610783,0.691765997501022,0.658834377888497
219,633,612,169621.400909913,204922.949080409,0.695255527943921,0.00203791595834169,0.723266837836123,0.00373599878435993,1420133883.13853,0.00387357350624118,AGO,AGO,0,0,1082087268.52668,0.00115019804340921,0.226258887726549,0.296934611297808,204922.949080409,914398406.271273,0.000914456442013822,0.152009329716114,0.236075665155297,34818.40625,18130.017578125,15.6694547610907,478948.963989181,478948.963989181,0.560459755896979,0.126809000984744,0.0851951118267567,FALSE,0.25748795623616,122.953769448245,189.159645304993,1667635596788.64,0.0106640771009747,2368961231567.27,0.00387021943373256,0.515583028053968,0.362921178934351,122.953769448245,189.159645304993,936272981671.546,0.00337025149448333,782647775245.255,0.0022637214729393,1.81175006992006,0.321492117346133,0.180509340278083
220,667,612,132244.275806748,159766.909434469,0.695276662397621,0.00507778886156274,0.723295158167296,0.0076517581885982,1420187744.8868,0.00766644369143421,AGO,AGO,0,0,1082105676.91842,0.00285141050619941,0.283407030935398,0.371933926728676,159766.909434469,914407621.876069,0.001922298210566,0.161452893779447,0.250741841711275,49664.04296875,18317.373046875,20.3269882919842,510379.135153814,510379.135153814,1.33513958223411,0.378387944885296,0.215562149151179,FALSE,0.643029892090193,95.8601456606815,147.477147170279,1667678750376.93,0.0132520639673839,2369051004157.67,0.00765990005795469,0.821156395182946,0.578015626607849,95.8601456606815,147.477147170279,936285128672.223,0.00466767332538698,782656722507.475,0.00340695154972259,2.70993343653723,0.535930609356633,0.326996222461775
221,636,618,67179.5731472416,81160.963023807,0.695245002338169,0.000523966074861271,0.723241199745038,0.00019110392921462,1420097124.31671,0.00128506786294391,AGO,AGO,0,0,1082092740.55938,0.00165589622493911,0.981865223808998,1.28856714317459,81160.963023807,914407701.205097,0.00193097383296426,0.967540933658367,1.50262401593381,39527.54296875,19306.890625,42.7247271895993,527835.548496777,527835.548496777,0.425983426667449,0.418258312563759,0.412156402360814,FALSE,0.418799380530674,48.6965778142842,74.9178120219757,1667606097344.91,0.00889495022298181,2368899966079.64,0.00128394415292998,0.20506375782121,0.144345288140305,48.6965778142842,74.9178120219757,936387343576.363,0.0155852530312917,782775772399.803,0.0186184670042611,3.46220309879978,3.40608816156116,3.40137579033342
222,634,619,72575.9562946659,87680.4395934253,0.695243694087938,0.000335793979999721,0.723239817605329,0,1420082743.5061,0.000272390971689518,COD,COD,0,0,1082075744.3962,0.0000851949361502236,0.238322967496365,0.3127671068604,87680.4395934253,914390912.592493,0.0000949288428087058,0.224400851155848,0.348502162975172,25960.0625,66267.171875,136.016221906789,553033.144190952,553033.144190952,0.0797721500291102,0.0190115355185028,0.0179009383650643,FALSE,0.0388948746375591,52.6082637560552,80.9357903939311,1667576016135.77,0.00709093398101324,2368875998061.96,0.000272152783131752,0.0545249954223172,0.0383803859774285,52.6082637560552,80.9357903939311,936275565205.928,0.00364619894828167,782661195229.548,0.00397845043649259,2.43839696554714,0.704002720323817,0.642120591903155
223,676,620,430022.448218946,519518.573641576,0.695504942373351,0.0379124257265273,0.723718090373284,0.0661292086405085,1421064302.75186,0.0693924421751646,LBY,LBY,0,0,1082674462.41843,0.0554157515455511,0.608507422904842,0.798584828671505,519518.573641576,914843379.537421,0.0495778543857517,0.4600389223053,0.714456111237651,44657.37109375,40619.3125,12.6590030669293,485184.196651113,485184.196651113,3.90946125751487,2.3789361947567,1.79850434370146,TRUE,2.69563393199101,311.711144184946,479.555606438378,1668358113251.4,0.053994497360188,2370564074909.09,0.0715330141644932,1.88210272005511,1.32482044767097,311.711144184946,479.555606438378,936391478656.574,0.0160269211830766,782722511504.243,0.0118130938947081,3.57187804993649,0.595292251974872,0.366785749790466
224,648,621,147400.458056484,178077.391170589,0.695562491976827,0.0461900695532647,0.723369831879928,0.0179766477778065,1420387501.40055,0.0217330224720369,COD,COD,0,0,1082171355.00002,0.00892105377272578,0.312781352407643,0.410483805655849,178077.391170589,914484071.677047,0.0102830411375932,0.304663527463798,0.473152832323437,22086.720703125,34504.6640625,34.5868467890216,483686.771604576,483686.771604576,3.5831055484887,1.12072859927563,1.09164157567767,TRUE,1.93182524114733,106.846434702353,164.379130311313,1668291274955.96,0.0499861022849268,2369383942400.74,0.0217146310548699,0.617148220562982,0.434413368161692,106.846434702353,164.379130311313,936365273776.221,0.0132279764270438,782654124323.337,0.00307497041638349,9.67678573066949,1.43783242106244,0.279398757983263
225,629,627,162053.722505693,195780.288024871,0.695340480433605,0.0142570523088859,0.72328512144246,0.00626401312933123,1420206888.13974,0.00901448521697379,AGO,AGO,0,0,1082159627.71161,0.00783727581548099,0.662474285235269,0.869409137276506,195780.288024871,914429191.585537,0.00428121600450915,0.30580545729902,0.474926288241934,73678.953125,16316.1806640625,14.7304583200976,521450.494459677,521450.494459677,1.25392439376224,0.830692666496706,0.383456922652857,FALSE,0.822691327637267,117.468172814923,180.720265869112,1669649875864.1,0.13146348217592,2369082917680.94,0.00900710481490652,0.0973344064461562,0.0685141201634499,117.468172814923,180.720265869112,937069699126.971,0.0884676880758661,783056345285.214,0.0544684682019403,21.4722685773212,8.11316831185308,4.17560721356643
226,629,628,135054.192707914,163161.625283818,0.695248295994253,0.000997708903738292,0.723243363383406,0.000490263117569612,1420092554.07449,0.000963237695739139,AGO,AGO,0,0,1082085627.70861,0.000998561757414862,0.789925774227365,1.03667221687023,163161.625283818,914399459.058017,0.00102959185386275,0.688257019834612,1.06888658782472,52853.0859375,28932.9140625,31.7388058799227,533282.872894791,533282.872894791,0.157206420234853,0.124181403217528,0.108198422289707,FALSE,0.129862081914029,97.8969751702908,150.610731031217,1667571526654.62,0.00682169291166268,2368892349009.28,0.000962395405834648,0.200423054155712,0.141078676260741,97.8969751702908,150.610731031217,936311339865.036,0.00746729231573262,782696056715.171,0.00843285200666788,1.30728823348951,0.803480513282503,0.758499578764644
227,689,633,304959.666544809,368427.768451995,0.69530371040632,0.0089682375998601,0.723261675667966,0.00302224270638529,1420141485.37562,0.00440891257913467,AGO,AGO,0,0,1082107637.91232,0.00303263585830216,0.524123464696999,0.687842138819946,368427.768451995,914412905.388357,0.00250011643143644,0.365130211556484,0.567059651685616,151736.296875,29899.5234375,13.6920935499059,565381.643529037,565381.643529037,0.300572950924758,0.157537336432885,0.109748265159313,FALSE,0.189286184172319,221.056661071197,340.087170878764,1667679006729.72,0.0132674378371167,2368973902152.28,0.00440509840182735,0.471688026996792,0.332023293111179,221.056661071197,340.087170878764,936312395937.554,0.00758009148127403,782678927805.996,0.00624421780013318,1.06205705386932,0.340696947003358,0.234606752199681
228,691,633,342812.893784482,414158.996448894,0.695330678135431,0.0128471393283647,0.723265060635229,0.00349027103954125,1420162435.53838,0.00588419420821662,AGO,AGO,0,0,1082114394.18933,0.00365701754283521,0.473570750077759,0.621498443700004,414158.996448894,914407105.692363,0.00186584705936799,0.204177586641281,0.31709474455526,134436.515625,33804.2109375,13.530479067857,556704.481079074,556704.481079074,0.362416238498327,0.171629729906013,0.0739972729361994,FALSE,0.202681080446846,248.495397869336,382.300612106671,1667710188313.07,0.0151374452084241,2369008820118.56,0.00587913340130974,0.551755956590854,0.388383463679721,248.495397869336,382.300612106671,936310819086.164,0.00741166789490766,782673286106.709,0.00552335367991486,1.0947516622478,0.300962224861304,0.187485446224343
229,651,637,48836.6672931374,59000.5378524356,0.695252413457747,0.00158994402292834,0.723245624947538,0.000802962180457278,1420085042.02649,0.00043424961451155,CAF,CAF,0,0,1082078982.25396,0.000384421727028794,0.674548698870298,0.885255194667695,59000.5378524356,914393936.16887,0.000425594776287674,0.63106757941456,0.980069439477543,51379.42578125,17666.8046875,52.5534822589275,554179.579029743,554179.579029743,0.188601620303698,0.12722097758069,0.119020367998719,FALSE,0.144947655294369,35.4003227114613,54.4620349407098,1668126171030.03,0.0400845666582494,2368879828929.28,0.000433869890859029,0.0153768939600046,0.0108238638216571,35.4003227114613,54.4620349407098,936337626248.32,0.0102749424045312,782640001579.069,0.00127044679616439,20.4421019376153,2.94212256855556,0.304093065861964
230,648,647,141181.283979261,170563.884703172,0.695279922332795,0.00554668144541193,0.723247782431025,0.00110127035346519,1420117364.424,0.00271034836307749,COD,COD,0,0,1082086657.86045,0.00109376329247013,0.307498537405023,0.403550815596342,170563.884703172,914413289.206118,0.00254209170922337,0.603927939141155,0.937920653984469,16335.837890625,17397.77734375,17.9246892900133,442112.981742333,442112.981742333,0.510407721290006,0.156949627776907,0.308249483240406,FALSE,0.325202277435773,102.338330821903,157.443585879851,1667616812934.65,0.00953758057238296,2368933699591.81,0.00270797833628045,0.403360406184958,0.283927177938782,102.338330821903,157.443585879851,936302074395.825,0.00647764702397247,782690877320.351,0.007771058511441,2.10898125474232,0.804238366357766,0.806522257085264
231,667,647,90813.5805695646,109713.672019195,0.695306948542051,0.00943399466204475,0.723304139962639,0.00889364160334694,1420241197.43625,0.0114304986590152,AGO,COD,2838028.75,8184,1082105789.16805,0.00286178406190274,0.190772824025348,0.250363885887485,2947742.42201919,914400039.584827,0.00109307972904205,0.0615751793406344,0.0956283502277421,24296.974609375,13993.294921875,22.9205830220587,473010.429481789,473010.429481789,3.1278518647074,0.596709133363182,0.192598039520296,FALSE,1.30571967919696,65.8282032115167,101.274158786949,1667821673603.6,0.021823389044906,2369140092005.44,0.0114206748009771,0.743457026357684,0.52332269646464,8249.82820321152,8285.27415878695,936274248913.853,0.00350560571706904,782634161448.87,0.000524228307097197,7.01205918839377,0.63244018273218,0.079057945614504
232,658,649,67223.3407387528,81213.8395115527,0.695246243929492,0.000702550289721771,0.723239817605329,0,1420090460.22851,0.000815791944064337,AGO,AGO,0,0,1082085782.82539,0.00101289688299033,0.946086068516731,1.24161177412957,81213.8395115527,914400857.235749,0.00118250009477627,0.933341966740375,1.44951185578638,126759.5234375,30744.880859375,67.4655647795711,630640.214611047,630640.214611047,0.226193528347554,0.213998545958265,0.211115912611851,FALSE,0.21710266230589,48.7283037069316,74.9666210875871,1667639364016.78,0.0108900035497239,2368888859265.99,0.000815078585958418,0.10633047693195,0.0748464940563845,48.7283037069316,74.9666210875871,936342051525.684,0.0107476065306589,782725104513.991,0.012144413874049,3.54544834922631,1.96466228718863,1.8557581603634
233,673,665,167121.92987032,201903.288979579,0.69525760351277,0.00233645528147086,0.723241761161011,0.000268729076502439,1420090687.87283,0.000831822343672073,COD,COD,0,0,1082080366.47043,0.000512344162806322,0.469327536319491,0.615929791624234,201903.288979579,914398133.296257,0.000884603206197099,0.684757739023499,1.06345208556436,54092.2265625,132907.28125,116.200895949604,595997.125636139,595997.125636139,0.0981647330770832,0.0460714123285279,0.0672190606737088,FALSE,0.0704850686931066,121.141973387747,186.372266750381,1667550870214.19,0.00558289450209859,2368889238673.18,0.000831094968023471,0.211484007491901,0.148864530345516,121.141973387747,186.372266750381,936290485774.153,0.00523986568619073,782696139962.433,0.00844348886648305,0.773618253230395,0.407680980105837,0.549149889015511
234,703,666,167045.833537635,201811.35550406,0.69524922020741,0.00113064304871902,0.72324016173167,0.000047581221762627,1420084754.16083,0.000413978510915847,CAF,CAF,0,0,1082077679.78169,0.000264053685739007,0.486025729570489,0.637843943046319,201811.35550406,914392285.809745,0.000245107342644602,0.381239196439393,0.592077453736305,63906.5,29682.634765625,26.272368342077,537168.700638069,537168.700638069,0.0542292959484927,0.0263568331274601,0.0206743332108774,FALSE,0.0337534874289434,121.086813302436,186.287405080671,1667741053989.36,0.0169885071479081,2368879349153.19,0.000413616513195159,0.0345882788634915,0.0243468428152081,121.086813302436,186.287405080671,936271298123.717,0.00319043165535327,782636279619.656,0.000794876075094209,2.61308636655975,0.275537682380901,0.0573851670636713
235,675,669,263006.601092095,317743.445309895,0.69529931619761,0.00833619684885711,0.723260213717899,0.00282010366039476,1420169584.92497,0.00638764417209004,AGO,AGO,0,0,1082131290.23055,0.00521846605501253,0.622510917448363,0.81696254744651,317743.445309895,914436660.879144,0.0050980767797304,0.513907171678249,0.798115336794396,78174.1484375,21862.158203125,11.3537229142592,514492.738919447,514492.738919447,0.554877777957499,0.345417474628031,0.28515566949725,FALSE,0.395150307360927,190.646067185937,293.301641824519,1668130741351.25,0.0403586558305857,2369020731601.71,0.00638196747040354,0.224648846348893,0.158131318773183,190.646067185937,293.301641824519,936465969228.848,0.023983263430738,782830901707.691,0.025662575172114,4.11657174625069,1.37353674418645,1.22857283464227
236,680,671,314371.289897814,379798.135650861,0.695242495539829,0.00016340088324629,0.723239907226151,0.0000123915774752348,1420079501.74376,0.0000441105293180755,TCD,CAF,1100245.53125,5864.35725,1082074946.97898,0.0000115015835966403,0.19868276528939,0.260744628877696,1480043.66690086,914390069.786496,0.00000275745470901256,0.0402517847379571,0.0625123922029796,13192.890625,106701.0703125,45.7076959598002,465315.657304364,465315.657304364,0.00354449396658929,0.000704229862833516,0.00014267220814814,FALSE,0.00146379867919031,227.878881390517,350.582894446949,1667603065867.47,0.00871314787220801,2368870595124.73,0.0000440719574834603,0.00718577402770118,0.00505809819021147,6092.23613139052,6214.94014444695,936262020646.674,0.00219950380646594,782630203448.36,0.0000184976024941719,0.822109062373484,0.116523112709582,0.000819165157180241
237,688,672,399069.637908874,482123.874994822,0.695533489844789,0.0420185495996872,0.72330081476473,0.00843387738296286,1420339333.27735,0.0183410895285174,AGO,AGO,0,0,1082204722.99652,0.0120047588733518,0.498738776479159,0.654528121390301,482123.874994822,914466595.066591,0.00837175496823939,0.293907318020016,0.456448072794294,81021.7421875,106613.8984375,36.8010143740307,568236.119587133,568236.119587133,0.950714512577288,0.474158192783777,0.279421952594298,FALSE,0.568098219318454,289.274324996893,445.037423072143,1668164864279.67,0.0424050601760984,2369303629888.28,0.0183243003200495,0.613897714979924,0.432125322873095,289.274324996893,445.037423072143,936409112298.882,0.0179103715176598,782809235820.863,0.0228942318676761,2.58098247256462,0.612075469803743,0.654026170130108
238,787,672,589253.006486909,711888.14144936,0.695466498786852,0.032382894726557,0.723304790335164,0.00898356648144638,1420270648.60251,0.0135044092540504,ZMB,AGO,1150000,4650,1082159222.42655,0.00779982137559809,0.440102556332559,0.57757590345973,1861888.14144936,914517046.844669,0.0138892885828357,0.662252234954474,1.02850027139616,56290.171875,134138.375,29.3182918686818,533833.303505748,533833.303505748,0.504627176214104,0.222087710246708,0.334190475266555,FALSE,0.353635120575789,427.132884869616,657.127515184024,1668846883805.69,0.0833068170355888,2369189178145,0.0134928083019403,0.230095491223873,0.161965236244426,5077.13288486962,5307.12751518403,936461638643.099,0.0235207133213899,782797064481.42,0.0213390476131892,3.65525739679806,0.579456608827812,0.439454720406892
239,719,675,318190.496037064,384412.193670679,0.695495791544228,0.0365962167585776,0.723354555751535,0.0158644675545716,1420341901.32434,0.018521927863091,AGO,AGO,0,0,1082222594.41309,0.0136563467492135,0.561814795263948,0.737306982845273,384412.193670679,914475272.928143,0.00932078778013157,0.324030173570781,0.503229893185431,98536.9609375,7033.623046875,3.08763061768469,481521.676488605,481521.676488605,1.42097245024756,0.798323346211546,0.460437949693016,FALSE,0.893244582050709,230.647316202408,354.842024926781,1668054443267.19,0.0357829427256817,2369307911325.55,0.0185050378904039,0.734683396668435,0.517146899635024,230.647316202408,354.842024926781,936462519429.621,0.0236147901797157,782854671437.445,0.0286997355124941,3.22342746217633,1.19442517381975,1.21344870028203
240,717,680,498497.159625447,602244.21865793,0.695487756247772,0.0354404603661207,0.723428487305994,0.0260867413647281,1420443875.48759,0.0257028080963506,CAF,TCD,1100245.53125,5864.35725,1082263267.47417,0.0174151497666308,0.516287327243601,0.677558253609788,1702489.74990793,914398881.779009,0.000966459166584777,0.0242115145678638,0.0376013065561501,10041.33203125,41575.25390625,11.3246162973652,402105.072777704,402105.072777704,1.50723457886427,0.778166112250971,0.0364924319633604,FALSE,0.773964374359535,361.346531194758,555.917740299627,1668755361736.52,0.0778180981972687,2369472003385.31,0.0254320575602263,0.46428770687303,0.326814174971946,6225.70378119476,6420.27499029963,936413154439.742,0.0183421128121308,782632988918.383,0.000374409056713709,5.35825363254186,0.709128635417456,0.0121001478753207
241,728,686,444527.8109905,537042.787571437,0.695315513152009,0.0106658848310293,0.723318324010405,0.0108548234160954,1420133057.40377,0.0038154264009993,COD,COD,0,0,1082104270.86786,0.00272147027187142,0.543507246933883,0.713280767559462,537042.787571437,914418616.32392,0.00312467873904154,0.527328585036185,0.81895924875478,4909.2109375,84971.7265625,25.3817858019408,393677.969786093,393677.969786093,0.256274589624101,0.139287096665706,0.135140916727206,FALSE,0.176900867672338,322.225672542862,495.731803912096,1667679737145.21,0.0133112419741677,2368959848408.24,0.00381183044257938,0.406819063566244,0.286361742200823,322.225672542862,495.731803912096,936293173358.434,0.00552692671564881,782774137148.723,0.0184095239587068,1.04984074312439,0.244749357121061,0.68147367144195
242,710,687,88340.0642823404,106725.368364954,0.69529985619694,0.00841386762069352,0.723289084885742,0.00681202544634552,1420179324.40653,0.00707348505948335,CAF,CAF,0,0,1082127538.91021,0.00487178759449591,0.524807133598844,0.688739363061827,106725.368364954,914416306.344329,0.00287205354869702,0.261443659831942,0.4060309062004,12101.3740234375,25580.119140625,43.3822352941255,458523.706836626,458523.706836626,2.0526573110894,1.07724919969354,0.536654239792006,TRUE,1.22218691685832,64.0352210189727,98.5157246445733,1667573255400.69,0.00692536846436109,2369036614510.01,0.0070524521867732,1.44671693512454,1.01835046367079,64.0352210189727,98.5157246445733,936256581690.04,0.0016185685400627,782648888536.178,0.00240597143015275,2.35976238247598,0.309663124894235,0.384784467588231
243,690,689,264291.850901133,319296.180871329,0.695266461689318,0.00361057058366754,0.723253845494264,0.00193959024288315,1420121598.846,0.0030085305327221,AGO,AGO,0,0,1082098134.31977,0.00215436086721255,0.545643333403393,0.716084096132903,319296.180871329,914406178.221814,0.00176441654238246,0.377629331247367,0.586471210177824,67265.96875,90418.7109375,47.1600792649677,567247.659442108,567247.659442108,0.235885070094098,0.128709115946237,0.0890771212708725,FALSE,0.151223769103736,191.577708522797,294.734936188919,1668326396892.2,0.0520924186612426,2368940757282.46,0.00300591330086863,0.0819762839831796,0.0577034696817614,191.577708522797,294.734936188919,936496304093.118,0.0272233320030901,782827379315.509,0.0252125040123508,4.79582063037982,1.40722226387478,1.08944690078785
